Title,DOI,Citations
Generating High Quality Proposition Banks for Multilingual Semantic Role Labeling,10.3115/v1/P15-1039,7
Context-Dependent Translation Selection Using Convolutional Neural Network,10.3115/v1/P15-2088,7
Extended Topic Model for Word Dependency,10.3115/v1/P15-2083,7
Parsing as Reduction,10.3115/v1/P15-1147,7
Boosting Transition-based AMR Parsing with Refined Actions and Auxiliary Analyzers,10.3115/v1/P15-2141,7
Improving Distributed Representation of Word Sense via WordNet Gloss Composition and Context Clustering,10.3115/v1/P15-2003,7
Improving Evaluation of Machine Translation Quality Estimation,10.3115/v1/P15-1174,7
Knowledge Portability with Semantic Expansion of Ontology Labels,10.3115/v1/P15-1069,7
Efficient Methods for Inferring Large Sparse Topic Hierarchies,10.3115/v1/P15-1075,7
A Language-Independent Feature Schema for Inflectional Morphology,10.3115/v1/P15-2111,7
WikiKreator: Improving Wikipedia Stubs Automatically,10.3115/v1/P15-1084,7
Improving Named Entity Recognition in Tweets via Detecting Non-Standard Words,10.3115/v1/P15-1090,7
Robust Subgraph Generation Improves Abstract Meaning Representation Parsing,10.3115/v1/P15-1095,7
Why discourse affects speakers’ choice of referring expressions,10.3115/v1/P15-1158,7
Dependency length minimisation effects in short spans: a large-scale analysis of adjective placement in complex noun phrases,10.3115/v1/P15-2078,7
FrameNet+: Fast Paraphrastic Tripling of FrameNet,10.3115/v1/P15-2067,6
Discriminative Preordering Meets Kendall’s 𝜏 Maximization,10.3115/v1/P15-2023,6
Exploiting Image Generality for Lexical Entailment Detection,10.3115/v1/P15-2020,6
A Unified Learning Framework of Skip-Grams and Global Vectors,10.3115/v1/P15-2031,6
Automatic Discrimination between Cognates and Borrowings,10.3115/v1/P15-2071,6
Retrieval of Research-level Mathematical Information Needs: A Test Collection and Technical Terminology Experiment,10.3115/v1/P15-2055,6
"KB-LDA: Jointly Learning a Knowledge Base of Hierarchy, Relations, and Facts",10.3115/v1/P15-1140,6
Graph parsing with s-graph grammars,10.3115/v1/P15-1143,6
Feature Optimization for Constituent Parsing via Neural Networks,10.3115/v1/P15-1110,6
Building a Scientific Concept Hierarchy Database (SCHBase),10.3115/v1/P15-1059,6
Low-Rank Tensors for Verbs in Compositional Distributional Semantics,10.3115/v1/P15-2120,6
A Context-Aware Topic Model for Statistical Machine Translation,10.3115/v1/P15-1023,6
Thread-Level Information for Comment Classification in Community Question Answering,10.3115/v1/P15-2113,6
The NL2KR Platform for building Natural Language Translation Systems,10.3115/v1/P15-1087,6
Unsupervised Prediction of Acceptability Judgements,10.3115/v1/P15-1156,6
NEED4Tweet: A Twitterbot for Tweets Named Entity Extraction and Disambiguation,10.3115/v1/P15-4006,6
Content Models for Survey Generation: A Factoid-Based Evaluation,10.3115/v1/P15-1043,6
KLcpos3 - a Language Similarity Measure for Delexicalized Parser Transfer,10.3115/v1/P15-2040,5
Entity Retrieval via Entity Factoid Hierarchy,10.3115/v1/P15-1050,5
Trans-dimensional Random Fields for Language Modeling,10.3115/v1/P15-1076,5
If all you have is a bit of the Bible: Learning POS taggers for truly low-resource languages,10.3115/v1/P15-2044,5
JoBimViz: A Web-based Visualization for Graph-based Distributional Semantic Models,10.3115/v1/P15-4018,5
On the Importance of Ezafe Construction in Persian Parsing,10.3115/v1/P15-2144,5
Unifying Bayesian Inference and Vector Space Models for Improved Decipherment,10.3115/v1/P15-1081,5
Lexicon Stratification for Translating Out-of-Vocabulary Words,10.3115/v1/P15-2021,5
Automatic Spontaneous Speech Grading: A Novel Feature Derivation Technique using the Crowd,10.3115/v1/P15-1105,5
Tweet Normalization with Syllables,10.3115/v1/P15-1089,5
Recurrent Neural Network based Rule Sequence Model for Statistical Machine Translation,10.3115/v1/P15-2022,5
Joint Dependency Parsing and Multiword Expression Tokenization,10.3115/v1/P15-1108,5
Discontinuous Incremental Shift-reduce Parsing,10.3115/v1/P15-1116,5
Who caught a cold ? - Identifying the subject of a symptom,10.3115/v1/P15-1160,5
SOLAR: Scalable Online Learning Algorithms for Ranking,10.3115/v1/P15-1163,5
Statistical Machine Translation Features with Multitask Tensor Networks,10.3115/v1/P15-1004,5
What’s in a Domain? Analyzing Genre and Topic Differences in Statistical Machine Translation,10.3115/v1/P15-2092,5
Model Adaptation for Personalized Opinion Analysis,10.3115/v1/P15-2126,4
An Empirical Study of Chinese Name Matching and Applications,10.3115/v1/P15-2062,4
Matrix and Tensor Factorization Methods for Natural Language Processing,10.3115/v1/P15-5005,4
Learning Topic Hierarchies for Wikipedia Categories,10.3115/v1/P15-2057,4
Disease Event Detection based on Deep Modality Analysis,10.3115/v1/P15-3005,4
Sharing annotations better: RESTful Open Annotation,10.3115/v1/P15-4016,4
Storybase: Towards Building a Knowledge Base for News Events,10.3115/v1/P15-4023,4
Deep Markov Neural Network for Sequential Data Classification,10.3115/v1/P15-2006,4
Improving social relationships in face-to-face human-agent interactions: when the agent wants to know user’s likes and dislikes,10.3115/v1/P15-1103,4
Spectral Semi-Supervised Discourse Relation Classification,10.3115/v1/P15-2015,4
Representation Based Translation Evaluation Metrics,10.3115/v1/P15-2025,4
Vector-space calculation of semantic surprisal for predicting word pronunciation duration,10.3115/v1/P15-1074,4
Context-aware Entity Morph Decoding,10.3115/v1/P15-1057,4
Encoding Distributional Semantics into Triple-Based Knowledge Ranking for Document Enrichment,10.3115/v1/P15-1051,4
Distributional Neural Networks for Automatic Resolution of Crossword Puzzles,10.3115/v1/P15-2033,4
Joint Case Argument Identification for Japanese Predicate Argument Structure Analysis,10.3115/v1/P15-1093,4
Optimal Shift-Reduce Constituent Parsing with Structured Perceptron,10.3115/v1/P15-1148,4
Syntax-based Simultaneous Translation through Prediction of Unseen Syntactic Constituents,10.3115/v1/P15-1020,4
genCNN: A Convolutional Architecture for Word Sequence Prediction,10.3115/v1/P15-1151,4
Adding Semantics to Data-Driven Paraphrasing,10.3115/v1/P15-1146,4
A Generalisation of Lexical Functions for Composition in Distributional Semantics,10.3115/v1/P15-1028,4
Multi-Pass Decoding With Complex Feature Guidance for Statistical Machine Translation,10.3115/v1/P15-2091,3
Compact Lexicon Selection with Spectral Methods,10.3115/v1/P15-2132,3
Learning Word Reorderings for Hierarchical Phrase-based Statistical Machine Translation,10.3115/v1/P15-2089,3
Transferring Coreference Resolvers with Posterior Regularization,10.3115/v1/P15-1138,3
Dialogue Management based on Sentence Clustering,10.3115/v1/P15-2131,3
A Computational Approach to Automatic Prediction of Drunk-Texting,10.3115/v1/P15-2100,3
A Multitask Objective to Inject Lexical Contrast into Distributional Semantics,10.3115/v1/P15-2004,3
"Tackling Sparsity, the Achilles Heel of Social Networks: Language Model Smoothing via Social Regularization",10.3115/v1/P15-2103,3
Towards Debugging Sentiment Lexicons,10.3115/v1/P15-1099,3
A convex and feature-rich discriminative approach to dependency grammar induction,10.3115/v1/P15-1133,3
Automatic Identification of Age-Appropriate Ratings of Song Lyrics,10.3115/v1/P15-2096,3
Can Natural Language Processing Become Natural Language Coaching?,10.3115/v1/P15-1120,3
Unsupervised Decomposition of a Multi-Author Document Based on Naive-Bayesian Model,10.3115/v1/P15-2082,3
Annotation and Classification of an Email Importance Corpus,10.3115/v1/P15-2107,3
Semantic Structure Analysis of Noun Phrases using Abstract Meaning Representation,10.3115/v1/P15-2140,3
Document Level Time-anchoring for TimeLine Extraction,10.3115/v1/P15-2059,3
Non-linear Learning for Statistical Machine Translation,10.3115/v1/P15-1080,3
Learning to Map Dependency Parses to Abstract Meaning Representations,10.3115/v1/P15-3007,3
Learning Lexical Embeddings with Syntactic and Lexicographic Knowledge,10.3115/v1/P15-2075,3
Efficient Disfluency Detection with Transition-based Parsing,10.3115/v1/P15-1048,3
Semantic Interpretation of Superlative Expressions via Structured Knowledge Bases,10.3115/v1/P15-2037,3
WriteAhead: Mining Grammar Patterns in Corpora for Assisted Writing,10.3115/v1/P15-4024,3
Joint Information Extraction and Reasoning: A Scalable Statistical Relational Learning Approach,10.3115/v1/P15-1035,3
IWNLP: Inverse Wiktionary for Natural Language Processing,10.3115/v1/P15-2068,3
Implicit Role Linking on Chinese Discourse: Exploiting Explicit Roles and Frame-to-Frame Relations,10.3115/v1/P15-1122,2
Low-Rank Regularization for Sparse Conjunctive Feature Spaces: An Application to Named Entity Classification,10.3115/v1/P15-1013,2
Learning Dynamic Feature Selection for Fast Sequential Prediction,10.3115/v1/P15-1015,2
Discourse-sensitive Automatic Identification of Generic Expressions,10.3115/v1/P15-1123,2
A Knowledge-Intensive Model for Prepositional Phrase Attachment,10.3115/v1/P15-1036,2
Training a Natural Language Generator From Unaligned Data,10.3115/v1/P15-1044,2
Aligning Opinions: Cross-Lingual Opinion Mining with Dependencies,10.3115/v1/P15-1040,2
A Methodology for Evaluating Timeline Generation Algorithms based on Deep Semantic Units,10.3115/v1/P15-2137,2
Driving ROVER with Segment-based ASR Quality Estimation,10.3115/v1/P15-1106,2
SCHNÄPPER: A Web Toolkit for Exploratory Relation Extraction,10.3115/v1/P15-4012,2
Transition-based Dependency DAG Parsing Using Dynamic Oracles,10.3115/v1/P15-3004,2
A Simultaneous Recognition Framework for the Spoken Language Understanding Module of Intelligent Personal Assistant Software on Smart Phones,10.3115/v1/P15-2134,2
A Unified Kernel Approach for Learning Typed Sentence Rewritings,10.3115/v1/P15-1091,2
Learning to Mine Query Subtopics from Query Log,10.3115/v1/P15-2056,2
Constrained Semantic Forests for Improved Discriminative Semantic Parsing,10.3115/v1/P15-2121,2
"A Data-Driven, Factorization Parser for CCG Dependency Structures",10.3115/v1/P15-1149,2
Improving distant supervision using inference learning,10.3115/v1/P15-2045,2
UNRAVEL—A Decipherment Toolkit,10.3115/v1/P15-2090,2
TR9856: A Multi-word Term Relatedness Benchmark,10.3115/v1/P15-2069,2
Pre-training of Hidden-Unit CRFs,10.3115/v1/P15-2032,2
Improving Pivot Translation by Remembering the Pivot,10.3115/v1/P15-2094,2
BrailleSUM: A News Summarization System for the Blind and Visually Impaired People,10.3115/v1/P15-2095,2
Tibetan Unknown Word Identification from News Corpora for Supporting Lexicon-based Tibetan Word Segmentation,10.3115/v1/P15-2074,2
The Discovery of Natural Typing Annotations: User-produced Potential Chinese Word Delimiters,10.3115/v1/P15-2109,1
A System Demonstration of a Framework for Computer Assisted Pronunciation Training,10.3115/v1/P15-4001,1
Generative Incremental Dependency Parsing with Neural Networks,10.3115/v1/P15-2142,1
Labeled Grammar Induction with Minimal Supervision,10.3115/v1/P15-2143,1
String-to-Tree Multi Bottom-up Tree Transducers,10.3115/v1/P15-1079,1
Unsupervised Learning and Modeling of Knowledge and Intent for Spoken Dialogue Systems,10.3115/v1/P15-3001,1
One Tense per Scene: Predicting Tense in Chinese Conversations,10.3115/v1/P15-2110,1
A Hassle-Free Unsupervised Domain Adaptation Method Using Instance Similarity Features,10.3115/v1/P15-2028,1
Visual Error Analysis for Entity Linking,10.3115/v1/P15-4007,1
IMI — A Multilingual Semantic Annotation Environment,10.3115/v1/P15-4002,1
I do not disagree: leveraging monolingual alignment to detect disagreement in dialogue,10.3115/v1/P15-2016,1
A Dual-Layer Semantic Role Labeling System,10.3115/v1/P15-4009,1
OMWEdit - The Integrated Open Multilingual Wordnet Editing System,10.3115/v1/P15-4013,1
SACRY: Syntax-based Automatic Crossword puzzle Resolution sYstem,10.3115/v1/P15-4014,1
An Efficient Dynamic Oracle for Unrestricted Non-Projective Parsing,10.3115/v1/P15-2042,1
A Convolution Kernel Approach to Identifying Comparisons in Text,10.3115/v1/P15-1037,1
Robust Multi-Relational Clustering via ℓ1-Norm Symmetric Nonnegative Matrix Factorization,10.3115/v1/P15-2065,1
Synthetic Word Parsing Improves Chinese Word Segmentation,10.3115/v1/P15-2043,1
Online Multitask Learning for Machine Translation Quality Estimation,10.3115/v1/P15-1022,1
Corpus Patterns for Semantic Processing,10.3115/v1/P15-5004,1
Evaluating Machine Translation Systems with Second Language Proficiency Tests,10.3115/v1/P15-2024,1
Learning Representations for Text-level Discourse Parsing,10.3115/v1/P15-3003,1
A Hierarchical Knowledge Representation for Expert Finding on Social Media,10.3115/v1/P15-2102,1
Generating overspecified referring expressions: the role of discrimination,10.3115/v1/P15-2013,1
Using Tweets to Help Sentence Compression for News Highlights Generation,10.3115/v1/P15-2009,1
Multiple Many-to-Many Sequence Alignment for Combining String-Valued Variables: A G2P Experiment,10.3115/v1/P15-1088,1
Identifying Cascading Errors using Constraints in Dependency Parsing,10.3115/v1/P15-1111,1
Domain-Specific Paraphrase Extraction,10.3115/v1/P15-2010,1
Tracking unbounded Topic Streams,10.3115/v1/P15-1170,1
On metric embedding for boosting semantic similarity computations,10.3115/v1/P15-2002,1
Automatic Detection of Sentence Fragments,10.3115/v1/P15-2099,1
Reducing infrequent-token perplexity via variational corpora,10.3115/v1/P15-2101,1
The Impact of Listener Gaze on Predicting Reference Resolution,10.3115/v1/P15-2133,1
