Title,DOI,Citations
BERT4GCN: Using BERT Intermediate Layers to Augment GCN for Aspect-based Sentiment Classification,10.18653/v1/2021.emnlp-main.724,35
Learning Neural Ordinary Equations for Forecasting Future Links on Temporal Knowledge Graphs,10.18653/v1/2021.emnlp-main.658,35
Few-Shot Named Entity Recognition: An Empirical Baseline Study,10.18653/v1/2021.emnlp-main.813,34
REBEL: Relation Extraction By End-to-end Language generation,10.18653/v1/2021.findings-emnlp.204,34
Fast WordPiece Tokenization,10.18653/v1/2021.emnlp-main.160,33
Masked Language Modeling and the Distributional Hypothesis: Order Word Matters Pre-training for Little,10.18653/v1/2021.emnlp-main.230,31
Mind the Style of Text! Adversarial and Backdoor Attacks Based on Text Style Transfer,10.18653/v1/2021.emnlp-main.374,31
HittER: Hierarchical Transformers for Knowledge Graph Embeddings,10.18653/v1/2021.emnlp-main.812,31
GeDi: Generative Discriminator Guided Sequence Generation,10.18653/v1/2021.findings-emnlp.424,30
Language Models are Few-shot Multilingual Learners,10.18653/v1/2021.mrl-1.1,29
Latent Hatred: A Benchmark for Understanding Implicit Hate Speech,10.18653/v1/2021.emnlp-main.29,29
Deep Attention Diffusion Graph Neural Networks for Text Classification,10.18653/v1/2021.emnlp-main.642,29
Transformer Feed-Forward Layers Are Key-Value Memories,10.18653/v1/2021.emnlp-main.446,29
Want To Reduce Labeling Cost? GPT-3 Can Help,10.18653/v1/2021.findings-emnlp.354,29
"Past, Present, and Future: Conversational Emotion Recognition through Structural Modeling of Psychological Knowledge",10.18653/v1/2021.findings-emnlp.104,28
Case-based Reasoning for Natural Language Queries over Knowledge Bases,10.18653/v1/2021.emnlp-main.755,28
On Pursuit of Designing Multi-modal Transformer for Video Grounding,10.18653/v1/2021.emnlp-main.773,28
ONION: A Simple and Effective Defense Against Textual Backdoor Attacks,10.18653/v1/2021.emnlp-main.752,28
TDEER: An Efficient Translating Decoding Schema for Joint Extraction of Entities and Relations,10.18653/v1/2021.emnlp-main.635,27
Phrase-BERT: Improved Phrase Embeddings from BERT with an Application to Corpus Exploration,10.18653/v1/2021.emnlp-main.846,27
Investigating Pretrained Language Models for Graph-to-Text Generation,10.18653/v1/2021.nlp4convai-1.20,27
Constrained Language Models Yield Few-Shot Semantic Parsers,10.18653/v1/2021.emnlp-main.608,25
A Novel Global Feature-Oriented Relational Triple Extraction Model based on Table Filling,10.18653/v1/2021.emnlp-main.208,25
MOMENTA: A Multimodal Framework for Detecting Harmful Memes and Their Targets,10.18653/v1/2021.findings-emnlp.379,25
Improving and Simplifying Pattern Exploiting Training,10.18653/v1/2021.emnlp-main.407,24
Exploring Task Difficulty for Few-Shot Relation Extraction,10.18653/v1/2021.emnlp-main.204,24
What Changes Can Large-scale Language Models Bring? Intensive Study on HyperCLOVA: Billions-scale Korean Generative Pretrained Transformers,10.18653/v1/2021.emnlp-main.274,24
FinQA: A Dataset of Numerical Reasoning over Financial Data,10.18653/v1/2021.emnlp-main.300,23
Rumor Detection on Twitter with Claim-Guided Hierarchical Graph Attention Networks,10.18653/v1/2021.emnlp-main.786,23
Active Learning by Acquiring Contrastive Examples,10.18653/v1/2021.emnlp-main.51,23
Generalization in NLI: Ways (Not) To Go Beyond Simple Heuristics,10.18653/v1/2021.insights-1.18,22
Towards Improving Adversarial Training of NLP Models,10.18653/v1/2021.findings-emnlp.81,22
Progressive Transformer-Based Generation of Radiology Reports,10.18653/v1/2021.findings-emnlp.241,22
From Alignment to Assignment: Frustratingly Simple Unsupervised Entity Alignment,10.18653/v1/2021.emnlp-main.226,22
Block Pruning For Faster Transformers,10.18653/v1/2021.emnlp-main.829,22
Balancing Methods for Multi-label Text Classification with Long-Tailed Class Distribution,10.18653/v1/2021.emnlp-main.643,22
Few-Shot Text Generation with Natural Language Instructions,10.18653/v1/2021.emnlp-main.32,22
Multimodal Phased Transformer for Sentiment Analysis,10.18653/v1/2021.emnlp-main.189,22
Raise a Child in Large Language Model: Towards Effective and Generalizable Fine-tuning,10.18653/v1/2021.emnlp-main.749,22
IndoBERTweet: A Pretrained Language Model for Indonesian Twitter with Effective Domain-Specific Vocabulary Initialization,10.18653/v1/2021.emnlp-main.833,22
The Fact Extraction and VERification Over Unstructured and Structured information (FEVEROUS) Shared Task,10.18653/v1/2021.fever-1.1,21
Not All Negatives are Equal: Label-Aware Contrastive Loss for Fine-grained Text Classification,10.18653/v1/2021.emnlp-main.359,21
Evaluating the carbon footprint of NLP methods: a survey and analysis of existing tools,10.18653/v1/2021.sustainlp-1.2,21
Improving Empathetic Response Generation by Recognizing Emotion Cause in Conversations,10.18653/v1/2021.findings-emnlp.70,21
Gradient-based Adversarial Attacks against Text Transformers,10.18653/v1/2021.emnlp-main.464,21
Dialogue State Tracking with a Language Model using Schema-Driven Prompting,10.18653/v1/2021.emnlp-main.404,21
Natural Language Video Localization with Learnable Moment Proposals,10.18653/v1/2021.emnlp-main.327,20
GPT3Mix: Leveraging Large-scale Language Models for Text Augmentation,10.18653/v1/2021.findings-emnlp.192,20
Visual News: Benchmark and Challenges in News Image Captioning,10.18653/v1/2021.emnlp-main.542,20
"MURAL: Multimodal, Multitask Representations Across Languages",10.18653/v1/2021.findings-emnlp.293,20
Unsupervised Keyphrase Extraction by Jointly Modeling Local and Global Context,10.18653/v1/2021.emnlp-main.14,20
Do Transformer Modifications Transfer Across Implementations and Applications?,10.18653/v1/2021.emnlp-main.465,19
Simple Entity-Centric Questions Challenge Dense Retrievers,10.18653/v1/2021.emnlp-main.496,19
CLIFF: Contrastive Learning for Improving Faithfulness and Factuality in Abstractive Summarization,10.18653/v1/2021.emnlp-main.532,19
WhiteningBERT: An Easy Unsupervised Sentence Embedding Approach,10.18653/v1/2021.findings-emnlp.23,19
A Strong Baseline for Query Efficient Attacks in a Black Box Setting,10.18653/v1/2021.emnlp-main.661,19
IndoNLG: Benchmark and Resources for Evaluating Indonesian Natural Language Generation,10.18653/v1/2021.emnlp-main.699,19
AttentionRank: Unsupervised Keyphrase Extraction using Self and Cross Attentions,10.18653/v1/2021.emnlp-main.146,19
MSˆ2: Multi-Document Summarization of Medical Studies,10.18653/v1/2021.emnlp-main.594,19
MultiEURLEX - A multi-lingual and multi-label legal document classification dataset for zero-shot cross-lingual transfer,10.18653/v1/2021.emnlp-main.559,18
AdapterDrop: On the Efficiency of Adapters in Transformers,10.18653/v1/2021.emnlp-main.626,18
Vision Guided Generative Pre-trained Language Models for Multimodal Abstractive Summarization,10.18653/v1/2021.emnlp-main.326,18
Generate & Rank: A Multi-task Framework for Math Word Problems,10.18653/v1/2021.findings-emnlp.195,18
Contrastive Explanations for Model Interpretability,10.18653/v1/2021.emnlp-main.120,18
Solving Aspect Category Sentiment Analysis as a Text Generation Task,10.18653/v1/2021.emnlp-main.361,18
Backdoor Attacks on Pre-trained Models by Layerwise Weight Poisoning,10.18653/v1/2021.emnlp-main.241,18
Dealing with Typos for BERT-based Passage Retrieval and Ranking,10.18653/v1/2021.emnlp-main.225,18
Building and Evaluating Open-Domain Dialogue Corpora with Clarifying Questions,10.18653/v1/2021.emnlp-main.367,17
Cross-Attention is All You Need: Adapting Pretrained Transformers for Machine Translation,10.18653/v1/2021.emnlp-main.132,17
PASTE: A Tagging-Free Decoding Framework Using Pointer Networks for Aspect Sentiment Triplet Extraction,10.18653/v1/2021.emnlp-main.731,17
NewsCLIPpings: Automatic Generation of Out-of-Context Multimodal Media,10.18653/v1/2021.emnlp-main.545,17
Time-aware Graph Neural Network for Entity Alignment between Temporal Knowledge Graphs,10.18653/v1/2021.emnlp-main.709,17
mT6: Multilingual Pretrained Text-to-Text Transformer with Translation Pairs,10.18653/v1/2021.emnlp-main.125,17
CLASSIC: Continual and Contrastive Learning of Aspect Sentiment Classification Tasks,10.18653/v1/2021.emnlp-main.550,17
Relation-aware Video Reading Comprehension for Temporal Language Grounding,10.18653/v1/2021.emnlp-main.324,17
CAST: Enhancing Code Summarization with Hierarchical Splitting and Reconstruction of Abstract Syntax Trees,10.18653/v1/2021.emnlp-main.332,16
Cross-Domain Label-Adaptive Stance Detection,10.18653/v1/2021.emnlp-main.710,16
Label Verbalization and Entailment for Effective Zero and Few-Shot Relation Extraction,10.18653/v1/2021.emnlp-main.92,16
Topic-Aware Contrastive Learning for Abstractive Dialogue Summarization,10.18653/v1/2021.findings-emnlp.106,16
Hierarchical Heterogeneous Graph Representation Learning for Short Text Classification,10.18653/v1/2021.emnlp-main.247,16
SIMMC 2.0: A Task-oriented Dialog Dataset for Immersive Multimodal Conversations,10.18653/v1/2021.emnlp-main.401,16
Incorporating medical knowledge in BERT for clinical relation extraction,10.18653/v1/2021.emnlp-main.435,16
"Moral Stories: Situated Reasoning about Norms, Intents, Actions, and their Consequences",10.18653/v1/2021.emnlp-main.54,16
Knowledge-Interactive Network with Sentiment Polarity Intensity-Aware Multi-Task Learning for Emotion Recognition in Conversations,10.18653/v1/2021.findings-emnlp.245,16
A Discourse-Aware Graph Neural Network for Emotion Recognition in Multi-Party Conversation,10.18653/v1/2021.findings-emnlp.252,16
"BERT, mBERT, or BiBERT? A Study on Contextualized Embeddings for Neural Machine Translation",10.18653/v1/2021.emnlp-main.534,16
QuestEval: Summarization Asks for Fact-based Evaluation,10.18653/v1/2021.emnlp-main.529,16
Semi-supervised Relation Extraction via Incremental Meta Self-Training,10.18653/v1/2021.findings-emnlp.44,16
Self-Attention Graph Residual Convolutional Networks for Event Detection with dependency relations,10.18653/v1/2021.findings-emnlp.28,16
Weakly-Supervised Visual-Retriever-Reader for Knowledge-based Question Answering,10.18653/v1/2021.emnlp-main.517,16
Less is More: Pretrain a Strong Siamese Encoder for Dense Text Retrieval Using a Weak Decoder,10.18653/v1/2021.emnlp-main.220,16
Efficient-FedRec: Efficient Federated Learning Framework for Privacy-Preserving News Recommendation,10.18653/v1/2021.emnlp-main.223,16
Few-Shot Intent Detection via Contrastive Pre-Training and Fine-Tuning,10.18653/v1/2021.emnlp-main.144,16
Harms of Gender Exclusivity and Challenges in Non-Binary Representation in Language Technologies,10.18653/v1/2021.emnlp-main.150,16
Adaptive Proposal Generation Network for Temporal Sentence Localization in Videos,10.18653/v1/2021.emnlp-main.732,16
Topic-Guided Abstractive Multi-Document Summarization,10.18653/v1/2021.findings-emnlp.126,15
Neural Media Bias Detection Using Distant Supervision With BABE - Bias Annotations By Experts,10.18653/v1/2021.findings-emnlp.101,15
When Attention Meets Fast Recurrence: Training Language Models with Reduced Compute,10.18653/v1/2021.emnlp-main.602,15
Language-Aligned Waypoint (LAW) Supervision for Vision-and-Language Navigation in Continuous Environments,10.18653/v1/2021.emnlp-main.328,15
Vision-and-Language or Vision-for-Language? On Cross-Modal Influence in Multimodal Transformers,10.18653/v1/2021.emnlp-main.775,15
Model-based analysis of brain activity reveals the hierarchy of language in 305 subjects,10.18653/v1/2021.findings-emnlp.308,15
Graph Based Network with Contextualized Representations of Turns in Dialogue,10.18653/v1/2021.emnlp-main.36,15
Small Data? No Problem! Exploring the Viability of Pretrained Multilingual Language Models for Low-resourced Languages,10.18653/v1/2021.mrl-1.11,15
Are Gender-Neutral Queries Really Gender-Neutral? Mitigating Gender Bias in Image Search,10.18653/v1/2021.emnlp-main.151,15
Automated Generation of Accurate & Fluent Medical X-ray Reports,10.18653/v1/2021.emnlp-main.288,15
Retrieval Augmented Code Generation and Summarization,10.18653/v1/2021.findings-emnlp.232,15
How to Train BERT with an Academic Budget,10.18653/v1/2021.emnlp-main.831,15
Plan-then-Generate: Controlled Data-to-Text Generation via Planning,10.18653/v1/2021.findings-emnlp.76,15
Generating Datasets with Pretrained Language Models,10.18653/v1/2021.emnlp-main.555,15
Distantly-Supervised Named Entity Recognition with Noise-Robust Learning and Language Model Augmented Self-Training,10.18653/v1/2021.emnlp-main.810,15
Progressively Guide to Attend: An Iterative Alignment Framework for Temporal Sentence Grounding,10.18653/v1/2021.emnlp-main.733,15
Effective Convolutional Attention Network for Multi-label Clinical Document Classification,10.18653/v1/2021.emnlp-main.481,15
Machine Reading Comprehension as Data Augmentation: A Case Study on Implicit Event Argument Extraction,10.18653/v1/2021.emnlp-main.214,15
Paraphrase Generation: A Survey of the State of the Art,10.18653/v1/2021.emnlp-main.414,14
Can Language Models Encode Perceptual Structure Without Grounding? A Case Study in Color,10.18653/v1/2021.conll-1.9,14
Semantics-Preserved Data Augmentation for Aspect-Based Sentiment Analysis,10.18653/v1/2021.emnlp-main.362,14
STANKER: Stacking Network based on Level-grained Attention-masked BERT for Rumor Detection on Social Media,10.18653/v1/2021.emnlp-main.269,14
On Releasing Annotator-Level Labels and Information in Datasets,10.18653/v1/2021.law-1.14,14
fBERT: A Neural Transformer for Identifying Offensive Content,10.18653/v1/2021.findings-emnlp.154,14
"Fast, Effective, and Self-Supervised: Transforming Masked Language Models into Universal Lexical and Sentence Encoders",10.18653/v1/2021.emnlp-main.109,14
Editing Factual Knowledge in Language Models,10.18653/v1/2021.emnlp-main.522,14
ConSeC: Word Sense Disambiguation as Continuous Sense Comprehension,10.18653/v1/2021.emnlp-main.112,14
An Iterative Multi-Knowledge Transfer Network for Aspect-Based Sentiment Analysis,10.18653/v1/2021.findings-emnlp.152,14
Contrastive Out-of-Distribution Detection for Pretrained Transformers,10.18653/v1/2021.emnlp-main.84,14
Natural SQL: Making SQL Easier to Infer from Natural Language Specifications,10.18653/v1/2021.findings-emnlp.174,14
FewshotQA: A simple framework for few-shot learning of question answering tasks using pre-trained text-to-text models,10.18653/v1/2021.emnlp-main.491,14
Universal Sentence Representation Learning with Conditional Masked Language Model,10.18653/v1/2021.emnlp-main.502,14
Revisiting the Uniform Information Density Hypothesis,10.18653/v1/2021.emnlp-main.74,14
Adapting Language Models for Zero-shot Learning by Meta-tuning on Dataset and Prompt Collections,10.18653/v1/2021.findings-emnlp.244,14
Q2: Evaluating Factual Consistency in Knowledge-Grounded Dialogues via Question Generation and Question Answering,10.18653/v1/2021.emnlp-main.619,14
XTREME-R: Towards More Challenging and Nuanced Multilingual Evaluation,10.18653/v1/2021.emnlp-main.802,14
Multiplex Graph Neural Network for Extractive Text Summarization,10.18653/v1/2021.emnlp-main.11,14
English Machine Reading Comprehension Datasets: A Survey,10.18653/v1/2021.emnlp-main.693,14
Progressive Self-Training with Discriminator for Aspect Term Extraction,10.18653/v1/2021.emnlp-main.23,14
Can images help recognize entities? A study of the role of images for Multimodal NER,10.18653/v1/2021.wnut-1.11,14
Changes in Twitter geolocations: Insights and suggestions for future usage,10.18653/v1/2021.wnut-1.24,13
Perspective-taking and Pragmatics for Generating Empathetic Responses Focused on Emotion Causes,10.18653/v1/2021.emnlp-main.170,13
Parallel Refinements for Lexically Constrained Text Generation with BART,10.18653/v1/2021.emnlp-main.681,13
Large-Scale Relation Learning for Question Answering over Knowledge Bases with Pre-trained Language Models,10.18653/v1/2021.emnlp-main.296,13
Evaluating the Robustness of Neural Language Models to Input Perturbations,10.18653/v1/2021.emnlp-main.117,13
Pushing on Text Readability Assessment: A Transformer Meets Handcrafted Linguistic Features,10.18653/v1/2021.emnlp-main.834,13
Learning Neural Templates for Recommender Dialogue System,10.18653/v1/2021.emnlp-main.617,13
Surface Form Competition: Why the Highest Probability Answer Isn’t Always Right,10.18653/v1/2021.emnlp-main.564,13
Word-Level Coreference Resolution,10.18653/v1/2021.emnlp-main.605,13
Utilizing Relative Event Time to Enhance Event-Event Temporal Relation Extraction,10.18653/v1/2021.emnlp-main.815,13
Visually Grounded Reasoning across Languages and Cultures,10.18653/v1/2021.emnlp-main.818,13
VisualSem: a high-quality knowledge graph for vision and language,10.18653/v1/2021.mrl-1.13,13
Mitigating Language-Dependent Ethnic Bias in BERT,10.18653/v1/2021.emnlp-main.42,13
ERNIE-M: Enhanced Multilingual Representation by Aligning Cross-lingual Semantics with Monolingual Corpora,10.18653/v1/2021.emnlp-main.3,13
Learning from Language Description: Low-shot Named Entity Recognition via Decomposed Framework,10.18653/v1/2021.findings-emnlp.139,13
Multi-stage Training with Improved Negative Contrast for Neural Passage Retrieval,10.18653/v1/2021.emnlp-main.492,13
TransPrompt: Towards an Automatic Transferable Prompting Framework for Few-shot Text Classification,10.18653/v1/2021.emnlp-main.221,13
FastCorrect 2: Fast Error Correction on Multiple Candidates for Automatic Speech Recognition,10.18653/v1/2021.findings-emnlp.367,13
A Plug-and-Play Method for Controlled Text Generation,10.18653/v1/2021.findings-emnlp.334,13
Mathematical Word Problem Generation from Commonsense Knowledge Graph and Equations,10.18653/v1/2021.emnlp-main.348,13
Zero-Shot Information Extraction as a Unified Text-to-Triple Translation,10.18653/v1/2021.emnlp-main.94,12
Weakly-supervised Text Classification Based on Keyword Graph,10.18653/v1/2021.emnlp-main.222,12
A Simple and Effective Positional Encoding for Transformers,10.18653/v1/2021.emnlp-main.236,12
Sustainable Modular Debiasing of Language Models,10.18653/v1/2021.findings-emnlp.411,12
MapRE: An Effective Semantic Mapping Approach for Low-resource Relation Extraction,10.18653/v1/2021.emnlp-main.212,12
SciCap: Generating Captions for Scientific Figures,10.18653/v1/2021.findings-emnlp.277,12
Challenges in Detoxifying Language Models,10.18653/v1/2021.findings-emnlp.210,12
RAP: Robustness-Aware Perturbations for Defending against Backdoor Attacks on NLP Models,10.18653/v1/2021.emnlp-main.659,12
APIRecX: Cross-Library API Recommendation via Pre-Trained Language Model,10.18653/v1/2021.emnlp-main.275,12
CRFR: Improving Conversational Recommender Systems via Flexible Fragments Reasoning on Knowledge Graphs,10.18653/v1/2021.emnlp-main.355,12
Is Domain Adaptation Worth Your Investment? Comparing BERT and FinBERT on Financial Tasks,10.18653/v1/2021.econlp-1.5,12
Text2Mol: Cross-Modal Molecule Retrieval with Natural Language Queries,10.18653/v1/2021.emnlp-main.47,12
Can Language Models be Biomedical Knowledge Bases?,10.18653/v1/2021.emnlp-main.388,12
Entity-Based Knowledge Conflicts in Question Answering,10.18653/v1/2021.emnlp-main.565,12
UniKER: A Unified Framework for Combining Embedding and Definite Horn Rule Reasoning for Knowledge Graph Inference,10.18653/v1/2021.emnlp-main.769,12
MATE: Multi-view Attention for Table Transformer Efficiency,10.18653/v1/2021.emnlp-main.600,12
How much pretraining data do language models need to learn syntax?,10.18653/v1/2021.emnlp-main.118,11
Measuring Association Between Labels and Free-Text Rationales,10.18653/v1/2021.emnlp-main.804,11
Residual Adapters for Parameter-Efficient ASR Adaptation to Atypical and Accented Speech,10.18653/v1/2021.emnlp-main.541,11
Aspect-Controllable Opinion Summarization,10.18653/v1/2021.emnlp-main.528,11
Low-Resource Dialogue Summarization with Domain-Agnostic Multi-Source Pretraining,10.18653/v1/2021.emnlp-main.7,11
SpellBERT: A Lightweight Pretrained Model for Chinese Spelling Check,10.18653/v1/2021.emnlp-main.287,11
Semantic Answer Similarity for Evaluating Question Answering Models,10.18653/v1/2021.mrqa-1.15,11
"DILBERT: Customized Pre-Training for Domain Adaptation with Category Shift, with an Application to Aspect Extraction",10.18653/v1/2021.emnlp-main.20,11
FastIF: Scalable Influence Functions for Efficient Model Interpretation and Debugging,10.18653/v1/2021.emnlp-main.808,11
Enriching and Controlling Global Semantics for Text Summarization,10.18653/v1/2021.emnlp-main.744,11
Neural Path Hunter: Reducing Hallucination in Dialogue Systems via Path Grounding,10.18653/v1/2021.emnlp-main.168,11
To be Closer: Learning to Link up Aspects with Opinions,10.18653/v1/2021.emnlp-main.317,11
(Mis)alignment Between Stance Expressed in Social Media Data and Public Opinion Surveys,10.18653/v1/2021.emnlp-main.27,11
Improving Query Graph Generation for Complex Question Answering over Knowledge Base,10.18653/v1/2021.emnlp-main.346,11
Structural Adapters in Pretrained Language Models for AMR-to-Text Generation,10.18653/v1/2021.emnlp-main.351,11
WebSRC: A Dataset for Web-Based Structural Reading Comprehension,10.18653/v1/2021.emnlp-main.343,11
ActiveEA: Active Learning for Neural Entity Alignment,10.18653/v1/2021.emnlp-main.270,11
BabyBERTa: Learning More Grammar With Small-Scale Child-Directed Language,10.18653/v1/2021.conll-1.49,11
Improving Math Word Problems with Pre-trained Knowledge and Hierarchical Reasoning,10.18653/v1/2021.emnlp-main.272,11
Improved Word Sense Disambiguation with Enhanced Sense Representations,10.18653/v1/2021.findings-emnlp.365,11
An Exploratory Study on Long Dialogue Summarization: What Works and What’s Next,10.18653/v1/2021.findings-emnlp.377,11
Evidence-based Fact-Checking of Health-related Claims,10.18653/v1/2021.findings-emnlp.297,11
Weakly Supervised Contrastive Learning for Chest X-Ray Report Generation,10.18653/v1/2021.findings-emnlp.336,11
LayoutReader: Pre-training of Text and Layout for Reading Order Detection,10.18653/v1/2021.emnlp-main.389,11
Math Word Problem Generation with Mathematical Consistency and Problem Context Constraints,10.18653/v1/2021.emnlp-main.484,11
TURINGBENCH: A Benchmark Environment for Turing Test in the Age of Neural Text Generation,10.18653/v1/2021.findings-emnlp.172,11
When in Doubt: Improving Classification Performance with Alternating Normalization,10.18653/v1/2021.findings-emnlp.148,11
What Does Your Smile Mean? Jointly Detecting Multi-Modal Sarcasm and Sentiment Using Quantum Probability,10.18653/v1/2021.findings-emnlp.74,11
Neural News Recommendation with Collaborative News Encoding and Structural User Encoding,10.18653/v1/2021.findings-emnlp.5,11
"‘Just What do You Think You’re Doing, Dave?’ A Checklist for Responsible Data Use in NLP",10.18653/v1/2021.findings-emnlp.414,11
Extracting Event Temporal Relations via Hyperbolic Geometry,10.18653/v1/2021.emnlp-main.636,11
Effective Sequence-to-Sequence Dialogue State Tracking,10.18653/v1/2021.emnlp-main.593,11
Revisiting Self-training for Few-shot Learning of Language Model,10.18653/v1/2021.emnlp-main.718,11
Temporal Adaptation of BERT and Performance on Downstream Document Classification: Insights from Social Media,10.18653/v1/2021.findings-emnlp.206,11
Mr. TyDi: A Multi-lingual Benchmark for Dense Retrieval,10.18653/v1/2021.mrl-1.12,11
Pairwise Supervised Contrastive Learning of Sentence Representations,10.18653/v1/2021.emnlp-main.467,11
Wav-BERT: Cooperative Acoustic and Linguistic Representation Learning for Low-Resource Speech Recognition,10.18653/v1/2021.findings-emnlp.236,11
Efficient Nearest Neighbor Language Models,10.18653/v1/2021.emnlp-main.461,11
ECONET: Effective Continual Pretraining of Language Models for Event Temporal Reasoning,10.18653/v1/2021.emnlp-main.436,11
Narrative Theory for Computational Narrative Understanding,10.18653/v1/2021.emnlp-main.26,10
Bridge to Target Domain by Prototypical Contrastive Learning and Label Confusion: Re-explore Zero-Shot Learning for Slot Filling,10.18653/v1/2021.emnlp-main.746,10
Amendable Generation for Dialogue State Tracking,10.18653/v1/2021.nlp4convai-1.8,10
A Free Format Legal Question Answering System,10.18653/v1/2021.nllp-1.11,10
Dynamic Knowledge Distillation for Pre-trained Language Models,10.18653/v1/2021.emnlp-main.31,10
Answering Open-Domain Questions of Varying Reasoning Steps from Text,10.18653/v1/2021.emnlp-main.292,10
What to Pre-Train on? Efficient Intermediate Task Selection,10.18653/v1/2021.emnlp-main.827,10
T3-Vis: visual analytic for Training and fine-Tuning Transformers in NLP,10.18653/v1/2021.emnlp-demo.26,10
On the Transferability of Adversarial Attacks against Neural Text Classifier,10.18653/v1/2021.emnlp-main.121,10
UNKs Everywhere: Adapting Multilingual Language Models to New Scripts,10.18653/v1/2021.emnlp-main.800,10
Uncovering Main Causalities for Long-tailed Information Extraction,10.18653/v1/2021.emnlp-main.763,10
A Relation-Oriented Clustering Method for Open Relation Extraction,10.18653/v1/2021.emnlp-main.765,10
Asking Questions Like Educational Experts: Automatically Generating Question-Answer Pairs on Real-World Examination Data,10.18653/v1/2021.emnlp-main.202,10
Sparse Attention with Linear Units,10.18653/v1/2021.emnlp-main.523,10
Knowledge-Aware Graph-Enhanced GPT-2 for Dialogue State Tracking,10.18653/v1/2021.emnlp-main.620,10
Hierarchical Multi-label Text Classification with Horizontal and Vertical Category Correlations,10.18653/v1/2021.emnlp-main.190,10
BiQUE: Biquaternionic Embeddings of Knowledge Graphs,10.18653/v1/2021.emnlp-main.657,10
Recall and Learn: A Memory-augmented Solver for Math Word Problems,10.18653/v1/2021.findings-emnlp.68,10
Entity Relation Extraction as Dependency Parsing in Visually Rich Documents,10.18653/v1/2021.emnlp-main.218,10
Bidirectional Hierarchical Attention Networks based on Document-level Context for Emotion Cause Extraction,10.18653/v1/2021.findings-emnlp.51,10
Open Aspect Target Sentiment Classification with Natural Language Prompts,10.18653/v1/2021.emnlp-main.509,10
Gradient Imitation Reinforcement Learning for Low Resource Relation Extraction,10.18653/v1/2021.emnlp-main.216,10
Perceived and Intended Sarcasm Detection with Graph Attention Networks,10.18653/v1/2021.findings-emnlp.408,10
Learning from Noisy Labels for Entity-Centric Information Extraction,10.18653/v1/2021.emnlp-main.437,10
An Edge-Enhanced Hierarchical Graph-to-Tree Network for Math Word Problem Solving,10.18653/v1/2021.findings-emnlp.127,10
CDLM: Cross-Document Language Modeling,10.18653/v1/2021.findings-emnlp.225,10
SentNoB: A Dataset for Analysing Sentiment on Noisy Bangla Texts,10.18653/v1/2021.findings-emnlp.278,10
