Title,DOI,Citations
Dependency Graph Enhanced Dual-transformer Structure for Aspect-based Sentiment Classification,10.18653/v1/2020.acl-main.588,162
Extractive Summarization as Text Matching,10.18653/v1/2020.acl-main.552,150
Named Entity Recognition as Dependency Parsing,10.18653/v1/2020.acl-main.577,147
BLEURT: Learning Robust Metrics for Text Generation,10.18653/v1/2020.acl-main.704,145
Low-Dimensional Hyperbolic Knowledge Graph Embeddings,10.18653/v1/2020.acl-main.617,142
On Faithfulness and Factuality in Abstractive Summarization,10.18653/v1/2020.acl-main.173,141
Every Document Owns Its Structure: Inductive Text Classification via Graph Neural Networks,10.18653/v1/2020.acl-main.31,135
Heterogeneous Graph Neural Networks for Extractive Document Summarization,10.18653/v1/2020.acl-main.553,128
Simplify the Usage of Lexicon in Chinese NER,10.18653/v1/2020.acl-main.528,127
CH-SIMS: A Chinese Multimodal Sentiment Analysis Dataset with Fine-grained Annotation of Modality,10.18653/v1/2020.acl-main.343,122
TaPas: Weakly Supervised Table Parsing via Pre-training,10.18653/v1/2020.acl-main.398,122
S2ORC: The Semantic Scholar Open Research Corpus,10.18653/v1/2020.acl-main.447,120
RAT-SQL: Relation-Aware Schema Encoding and Linking for Text-to-SQL Parsers,10.18653/v1/2020.acl-main.677,116
SPECTER: Document-level Representation Learning using Citation-informed Transformers,10.18653/v1/2020.acl-main.207,113
Word-level Textual Adversarial Attacking as Combinatorial Optimization,10.18653/v1/2020.acl-main.540,111
Span-based Localizing Network for Natural Language Video Localization,10.18653/v1/2020.acl-main.585,110
How Does NLP Benefit Legal System: A Summary of Legal Artificial Intelligence,10.18653/v1/2020.acl-main.466,107
Reasoning with Latent Structure Refinement for Document-Level Relation Extraction,10.18653/v1/2020.acl-main.141,105
MixText: Linguistically-Informed Interpolation of Hidden Space for Semi-Supervised Text Classification,10.18653/v1/2020.acl-main.194,102
Multilingual Universal Sentence Encoder for Semantic Retrieval,10.18653/v1/2020.acl-demos.12,100
Towards Faithfully Interpretable NLP Systems: How Should We Define and Evaluate Faithfulness?,10.18653/v1/2020.acl-main.386,99
HAT: Hardware-Aware Transformers for Efficient Natural Language Processing,10.18653/v1/2020.acl-main.686,99
TaBERT: Pretraining for Joint Understanding of Textual and Tabular Data,10.18653/v1/2020.acl-main.745,96
FastBERT: a Self-distilling BERT with Adaptive Inference Time,10.18653/v1/2020.acl-main.537,95
SKEP: Sentiment Knowledge Enhanced Pre-training for Sentiment Analysis,10.18653/v1/2020.acl-main.374,93
A Joint Neural Model for Information Extraction with Global Features,10.18653/v1/2020.acl-main.713,92
The State and Fate of Linguistic Diversity and Inclusion in the NLP World,10.18653/v1/2020.acl-main.560,91
Spelling Error Correction with Soft-Masked BERT,10.18653/v1/2020.acl-main.82,89
GAN-BERT: Generative Adversarial Learning for Robust Text Classification with a Bunch of Labeled Examples,10.18653/v1/2020.acl-main.191,88
Modelling Context and Syntactical Features for Aspect-based Sentiment Analysis,10.18653/v1/2020.acl-main.293,87
MART: Memory-Augmented Recurrent Transformer for Coherent Video Paragraph Captioning,10.18653/v1/2020.acl-main.233,84
Compressing BERT: Studying the Effects of Weight Pruning on Transfer Learning,10.18653/v1/2020.repl4nlp-1.18,84
Discourse-Aware Neural Extractive Text Summarization,10.18653/v1/2020.acl-main.451,84
SMART: Robust and Efficient Fine-Tuning for Pre-trained Natural Language Models through Principled Regularized Optimization,10.18653/v1/2020.acl-main.197,83
Adversarial and Domain-Aware BERT for Cross-Domain Sentiment Analysis,10.18653/v1/2020.acl-main.370,83
ERASER: A Benchmark to Evaluate Rationalized NLP Models,10.18653/v1/2020.acl-main.408,83
Query Graph Generation for Answering Multi-hop Complex Questions from Knowledge Bases,10.18653/v1/2020.acl-main.91,83
On the Cross-lingual Transferability of Monolingual Representations,10.18653/v1/2020.acl-main.421,81
Improving Multimodal Named Entity Recognition via Entity Span Detection with Unified Multimodal Transformer,10.18653/v1/2020.acl-main.306,78
Adversarial NLI: A New Benchmark for Natural Language Understanding,10.18653/v1/2020.acl-main.441,78
DeeBERT: Dynamic Early Exiting for Accelerating BERT Inference,10.18653/v1/2020.acl-main.204,77
SpanMlt: A Span-based Multi-Task Learning Framework for Pair-wise Aspect and Opinion Terms Extraction,10.18653/v1/2020.acl-main.296,75
Fine-grained Interest Matching for Neural News Recommendation,10.18653/v1/2020.acl-main.77,74
Masked Language Model Scoring,10.18653/v1/2020.acl-main.240,72
Relation-Aware Collaborative Learning for Unified Aspect-Based Sentiment Analysis,10.18653/v1/2020.acl-main.340,72
tBERT: Topic Models and BERT Joining Forces for Semantic Similarity Detection,10.18653/v1/2020.acl-main.630,72
Graph Neural News Recommendation with Unsupervised Preference Disentanglement,10.18653/v1/2020.acl-main.392,70
Weight Poisoning Attacks on Pretrained Models,10.18653/v1/2020.acl-main.249,70
TVQA+: Spatio-Temporal Grounding for Video Question Answering,10.18653/v1/2020.acl-main.730,66
"ECPE-2D: Emotion-Cause Pair Extraction based on Joint Two-Dimensional Representation, Interaction and Prediction",10.18653/v1/2020.acl-main.288,66
PLATO: Pre-trained Dialogue Generation Model with Discrete Latent Variable,10.18653/v1/2020.acl-main.9,64
Effective Inter-Clause Modeling for End-to-End Emotion-Cause Pair Extraction,10.18653/v1/2020.acl-main.289,64
Social Biases in NLP Models as Barriers for Persons with Disabilities,10.18653/v1/2020.acl-main.487,64
Efficient Intent Detection with Dual Sentence Encoders,10.18653/v1/2020.nlp4convai-1.5,64
MOOCCube: A Large-scale Data Repository for NLP Applications in MOOCs,10.18653/v1/2020.acl-main.285,63
Neighborhood Matching Network for Entity Alignment,10.18653/v1/2020.acl-main.578,62
Towards Conversational Recommendation over Multi-Type Dialogs,10.18653/v1/2020.acl-main.98,62
Pretrained Transformers Improve Out-of-Distribution Robustness,10.18653/v1/2020.acl-main.244,62
"Sentiment and Emotion help Sarcasm? A Multi-task Learning Framework for Multi-Modal Sarcasm, Sentiment and Emotion Analysis",10.18653/v1/2020.acl-main.401,61
SentiBERT: A Transferable Transformer-Based Architecture for Compositional Sentiment Semantics,10.18653/v1/2020.acl-main.341,61
MLQA: Evaluating Cross-lingual Extractive Question Answering,10.18653/v1/2020.acl-main.653,61
Evaluating Explainable AI: Which Algorithmic Explanations Help Users Predict Model Behavior?,10.18653/v1/2020.acl-main.491,59
Transition-based Directed Graph Construction for Emotion-Cause Pair Extraction,10.18653/v1/2020.acl-main.342,59
Hierarchy-Aware Global Model for Hierarchical Text Classification,10.18653/v1/2020.acl-main.104,58
Multimodal Transformer for Multimodal Machine Translation,10.18653/v1/2020.acl-main.400,57
Knowledge Graph-Augmented Abstractive Summarization with Semantic-Driven Cloze Reward,10.18653/v1/2020.acl-main.457,57
Distinguish Confusing Law Articles for Legal Judgment Prediction,10.18653/v1/2020.acl-main.280,56
Synchronous Double-channel Recurrent Network for Aspect-Opinion Pair Extraction,10.18653/v1/2020.acl-main.582,56
Efficient Dialogue State Tracking by Selectively Overwriting Memory,10.18653/v1/2020.acl-main.53,56
Pyramid: A Layered Model for Nested Named Entity Recognition,10.18653/v1/2020.acl-main.525,56
"GECToR – Grammatical Error Correction: Tag, Not Rewrite",10.18653/v1/2020.bea-1.16,55
Few-shot Slot Tagging with Collapsed Dependency Transfer and Label-enhanced Task-adaptive Projection Network,10.18653/v1/2020.acl-main.128,55
Graph-to-Tree Learning for Solving Math Word Problems,10.18653/v1/2020.acl-main.362,54
exBERT: A Visual Analysis Tool to Explore Learned Representations in Transformer Models,10.18653/v1/2020.acl-demos.22,53
Predictive Biases in Natural Language Processing Models: A Conceptual Framework and Overview,10.18653/v1/2020.acl-main.468,53
A Novel Graph-based Multi-modal Fusion Encoder for Neural Machine Translation,10.18653/v1/2020.acl-main.273,53
Representation Learning for Information Extraction from Form-like Documents,10.18653/v1/2020.acl-main.580,52
That is a Known Lie: Detecting Previously Fact-Checked Claims,10.18653/v1/2020.acl-main.332,50
You Impress Me: Dialogue Generation via Mutual Persona Perception,10.18653/v1/2020.acl-main.131,49
Distilling Knowledge Learned in BERT for Text Generation,10.18653/v1/2020.acl-main.705,49
A Re-evaluation of Knowledge Graph Completion Methods,10.18653/v1/2020.acl-main.489,49
SpellGCN: Incorporating Phonological and Visual Similarities into Language Models for Chinese Spelling Check,10.18653/v1/2020.acl-main.81,49
End-to-End Neural Pipeline for Goal-Oriented Dialogue Systems using GPT-2,10.18653/v1/2020.acl-main.54,49
BPE-Dropout: Simple and Effective Subword Regularization,10.18653/v1/2020.acl-main.170,48
HyperCore: Hyperbolic and Co-graph Representation for Automatic ICD Coding,10.18653/v1/2020.acl-main.282,48
Enhancing Cross-target Stance Detection with Transferable Semantic-Emotion Knowledge,10.18653/v1/2020.acl-main.291,48
Improving Massively Multilingual Neural Machine Translation and Zero-Shot Translation,10.18653/v1/2020.acl-main.148,47
Automatic Detection of Generated Text is Easiest when Humans are Fooled,10.18653/v1/2020.acl-main.164,47
Fine-grained Fact Verification with Kernel Graph Attention Network,10.18653/v1/2020.acl-main.655,46
A Transformer-based joint-encoding for Emotion Recognition and Sentiment Analysis,10.18653/v1/2020.challengehml-1.1,45
Generating Fact Checking Explanations,10.18653/v1/2020.acl-main.656,45
Leveraging Graph to Improve Abstractive Multi-Document Summarization,10.18653/v1/2020.acl-main.555,44
Aligned Dual Channel Graph Convolutional Network for Visual Question Answering,10.18653/v1/2020.acl-main.642,44
Code and Named Entity Recognition in StackOverflow,10.18653/v1/2020.acl-main.443,44
Reasoning with Multimodal Sarcastic Tweets via Modeling Cross-Modality Contrast and Semantic Association,10.18653/v1/2020.acl-main.349,44
Are All Languages Created Equal in Multilingual BERT?,10.18653/v1/2020.repl4nlp-1.16,44
Diverse and Informative Dialogue Generation with Context-Specific Commonsense Knowledge Awareness,10.18653/v1/2020.acl-main.515,43
"Negated and Misprimed Probes for Pretrained Language Models: Birds Can Talk, But Cannot Fly",10.18653/v1/2020.acl-main.698,43
Learning to Deceive with Attention-Based Explanations,10.18653/v1/2020.acl-main.432,42
Improving Event Detection via Open-domain Trigger Knowledge,10.18653/v1/2020.acl-main.522,42
KdConv: A Chinese Multi-domain Dialogue Dataset Towards Multi-turn Knowledge-driven Conversation,10.18653/v1/2020.acl-main.635,41
An Empirical Study of Multi-Task Learning on BERT for Biomedical Text Mining,10.18653/v1/2020.bionlp-1.22,41
SciREX: A Challenge Dataset for Document-Level Information Extraction,10.18653/v1/2020.acl-main.670,41
What Does BERT with Vision Look At?,10.18653/v1/2020.acl-main.469,41
Should You Fine-Tune BERT for Automated Essay Scoring?,10.18653/v1/2020.bea-1.15,41
Multilogue-Net: A Context-Aware RNN for Multi-modal Emotion Detection and Sentiment Analysis in Conversation,10.18653/v1/2020.challengehml-1.3,41
Biomedical Entity Representations with Synonym Marginalization,10.18653/v1/2020.acl-main.335,41
Reasoning Over Semantic-Level Graph for Fact Checking,10.18653/v1/2020.acl-main.549,40
Curriculum Learning for Natural Language Understanding,10.18653/v1/2020.acl-main.542,40
MultiWOZ 2.2 : A Dialogue Dataset with Additional Annotation Corrections and State Tracking Baselines,10.18653/v1/2020.nlp4convai-1.13,40
FEQA: A Question Answering Evaluation Framework for Faithfulness Assessment in Abstractive Summarization,10.18653/v1/2020.acl-main.454,39
Asking and Answering Questions to Evaluate the Factual Consistency of Summaries,10.18653/v1/2020.acl-main.450,39
ESPnet-ST: All-in-One Speech Translation Toolkit,10.18653/v1/2020.acl-demos.34,38
Breaking Through the 80% Glass Ceiling: Raising the State of the Art in Word Sense Disambiguation by Incorporating Knowledge Graph Information,10.18653/v1/2020.acl-main.255,38
Document-Level Event Role Filler Extraction using Multi-Granularity Contextualized Encoding,10.18653/v1/2020.acl-main.714,38
Social Bias Frames: Reasoning about Social and Power Implications of Language,10.18653/v1/2020.acl-main.486,37
Injecting Numerical Reasoning Skills into Language Models,10.18653/v1/2020.acl-main.89,37
Intermediate-Task Transfer Learning with Pretrained Language Models: When and Why Does It Work?,10.18653/v1/2020.acl-main.467,37
Grounded Conversation Generation as Guided Traverses in Commonsense Knowledge Graphs,10.18653/v1/2020.acl-main.184,37
Conditional Augmentation for Aspect Term Extraction via Masked Sequence-to-Sequence Generation,10.18653/v1/2020.acl-main.631,37
Syntactic Data Augmentation Increases Robustness to Inference Heuristics,10.18653/v1/2020.acl-main.212,37
An Effective Transition-based Model for Discontinuous NER,10.18653/v1/2020.acl-main.520,36
Feature Projection for Improved Text Classification,10.18653/v1/2020.acl-main.726,36
Perturbed Masking: Parameter-free Probing for Analyzing and Interpreting BERT,10.18653/v1/2020.acl-main.383,36
Neural Topic Modeling with Bidirectional Adversarial Training,10.18653/v1/2020.acl-main.32,35
Improving Image Captioning with Better Use of Caption,10.18653/v1/2020.acl-main.664,35
Encoder-Decoder Models Can Benefit from Pre-trained Masked Language Models in Grammatical Error Correction,10.18653/v1/2020.acl-main.391,35
Null It Out: Guarding Protected Attributes by Iterative Nullspace Projection,10.18653/v1/2020.acl-main.647,35
Optimizing the Factual Correctness of a Summary: A Study of Summarizing Radiology Reports,10.18653/v1/2020.acl-main.458,34
Multi-Granularity Interaction Network for Extractive and Abstractive Multi-Document Summarization,10.18653/v1/2020.acl-main.556,34
Analysing Lexical Semantic Change with Contextualised Word Representations,10.18653/v1/2020.acl-main.365,34
Orthogonal Relation Transforms with Graph Context Modeling for Knowledge Graph Embedding,10.18653/v1/2020.acl-main.241,33
Zero-shot Text Classification via Reinforced Self-training,10.18653/v1/2020.acl-main.272,33
Politeness Transfer: A Tag and Generate Approach,10.18653/v1/2020.acl-main.169,33
CorefQA: Coreference Resolution as Query-based Span Prediction,10.18653/v1/2020.acl-main.622,32
Enabling Language Models to Fill in the Blanks,10.18653/v1/2020.acl-main.225,32
NILE : Natural Language Inference with Faithful Natural Language Explanations,10.18653/v1/2020.acl-main.771,32
Connecting Embeddings for Knowledge Graph Entity Typing,10.18653/v1/2020.acl-main.572,32
Aspect Sentiment Classification with Document-level Sentiment Preference Modeling,10.18653/v1/2020.acl-main.338,32
Dialogue-Based Relation Extraction,10.18653/v1/2020.acl-main.444,32
KinGDOM: Knowledge-Guided DOMain Adaptation for Sentiment Analysis,10.18653/v1/2020.acl-main.292,32
CDL: Curriculum Dual Learning for Emotion-Controllable Response Generation,10.18653/v1/2020.acl-main.52,32
Named Entity Recognition without Labelled Data: A Weak Supervision Approach,10.18653/v1/2020.acl-main.139,32
Dynamic Memory Induction Networks for Few-Shot Text Classification,10.18653/v1/2020.acl-main.102,32
Bipartite Flat-Graph Network for Nested Named Entity Recognition,10.18653/v1/2020.acl-main.571,31
Multi-Sentence Argument Linking,10.18653/v1/2020.acl-main.718,31
Contextualized Weak Supervision for Text Classification,10.18653/v1/2020.acl-main.30,31
A Systematic Assessment of Syntactic Generalization in Neural Language Models,10.18653/v1/2020.acl-main.158,31
ReInceptionE: Relation-Aware Inception Network with Joint Local-Global Structural Information for Knowledge Graph Embedding,10.18653/v1/2020.acl-main.526,31
SenseBERT: Driving Some Sense into BERT,10.18653/v1/2020.acl-main.423,31
Cross-media Structured Common Space for Multimedia Event Extraction,10.18653/v1/2020.acl-main.230,31
How Can We Accelerate Progress Towards Human-like Linguistic Generalization?,10.18653/v1/2020.acl-main.465,31
Predicting the Topical Stance and Political Leaning of Media using Tweets,10.18653/v1/2020.acl-main.50,31
Towards Emotion-aided Multi-modal Dialogue Act Classification,10.18653/v1/2020.acl-main.402,31
Coach: A Coarse-to-Fine Approach for Cross-domain Slot Filling,10.18653/v1/2020.acl-main.3,30
Low Rank Fusion based Transformers for Multimodal Sequences,10.18653/v1/2020.challengehml-1.4,30
Joint Modelling of Emotion and Abusive Language Detection,10.18653/v1/2020.acl-main.394,30
Linguistic Features for Readability Assessment,10.18653/v1/2020.bea-1.1,30
Towards Transparent and Explainable Attention Models,10.18653/v1/2020.acl-main.387,30
Mapping Natural Language Instructions to Mobile UI Action Sequences,10.18653/v1/2020.acl-main.729,29
Unknown Intent Detection Using Gaussian Mixture Model with an Application to Zero-shot Intent Classification,10.18653/v1/2020.acl-main.99,29
Will-They-Won’t-They: A Very Large Dataset for Stance Detection on Twitter,10.18653/v1/2020.acl-main.157,29
Can You Put it All Together: Evaluating Conversational Agents’ Ability to Blend Skills,10.18653/v1/2020.acl-main.183,29
"Generate, Delete and Rewrite: A Three-Stage Framework for Improving Persona Consistency of Dialogue Generation",10.18653/v1/2020.acl-main.516,29
One Size Does Not Fit All: Generating and Evaluating Variable Number of Keyphrases,10.18653/v1/2020.acl-main.710,29
Unsupervised Domain Clusters in Pretrained Language Models,10.18653/v1/2020.acl-main.692,28
Interpreting Pretrained Contextualized Representations via Reductions to Static Embeddings,10.18653/v1/2020.acl-main.431,28
Dynamic Fusion Network for Multi-Domain End-to-end Task-Oriented Dialog,10.18653/v1/2020.acl-main.565,28
Self-Attention Guided Copy Mechanism for Abstractive Summarization,10.18653/v1/2020.acl-main.125,28
Unsupervised Opinion Summarization as Copycat-Review Generation,10.18653/v1/2020.acl-main.461,28
TriggerNER: Learning with Entity Triggers as Explanations for Named Entity Recognition,10.18653/v1/2020.acl-main.752,27
Toxicity Detection: Does Context Really Matter?,10.18653/v1/2020.acl-main.396,27
OpinionDigest: A Simple Framework for Opinion Summarization,10.18653/v1/2020.acl-main.513,27
Learning to Update Natural Language Comments Based on Code Changes,10.18653/v1/2020.acl-main.168,27
Logical Natural Language Generation from Open-Domain Tables,10.18653/v1/2020.acl-main.708,27
Tangled up in BLEU: Reevaluating the Evaluation of Automatic Machine Translation Evaluation Metrics,10.18653/v1/2020.acl-main.448,27
Emerging Cross-lingual Structure in Pretrained Language Models,10.18653/v1/2020.acl-main.536,27
TACRED Revisited: A Thorough Evaluation of the TACRED Relation Extraction Task,10.18653/v1/2020.acl-main.142,26
Cross-Lingual Semantic Role Labeling with High-Quality Translated Training Corpus,10.18653/v1/2020.acl-main.627,26
It’s Morphin’ Time! Combating Linguistic Discrimination with Inflectional Perturbations,10.18653/v1/2020.acl-main.263,26
Improved Speech Representations with Multi-Target Autoregressive Predictive Coding,10.18653/v1/2020.acl-main.213,26
A Batch Normalized Inference Network Keeps the KL Vanishing Away,10.18653/v1/2020.acl-main.235,26
The Right Tool for the Job: Matching Model and Instance Complexities,10.18653/v1/2020.acl-main.593,26
Contextual Embeddings: When Are They Worth It?,10.18653/v1/2020.acl-main.236,26
Improving Chinese Word Segmentation with Wordhood Memory Networks,10.18653/v1/2020.acl-main.734,26
A Multi-Perspective Architecture for Semantic Code Search,10.18653/v1/2020.acl-main.758,26
Text and Causal Inference: A Review of Using Text to Remove Confounding from Causal Estimates,10.18653/v1/2020.acl-main.474,26
Bridging the Structural Gap Between Encoding and Decoding for Data-To-Text Generation,10.18653/v1/2020.acl-main.224,25
Contextual and Non-Contextual Word Embeddings: an in-depth Linguistic Investigation,10.18653/v1/2020.repl4nlp-1.15,25
Explaining Black Box Predictions and Unveiling Data Artifacts through Influence Functions,10.18653/v1/2020.acl-main.492,25
An Online Semantic-enhanced Dirichlet Model for Short Text Stream Clustering,10.18653/v1/2020.acl-main.70,25
Semantic Graphs for Generating Deep Questions,10.18653/v1/2020.acl-main.135,24
Finding Universal Grammatical Relations in Multilingual BERT,10.18653/v1/2020.acl-main.493,24
Document Modeling with Graph Attention Networks for Multi-grained Machine Reading Comprehension,10.18653/v1/2020.acl-main.599,24
Towards Debiasing Sentence Representations,10.18653/v1/2020.acl-main.488,24
"ConvLab-2: An Open-Source Toolkit for Building, Evaluating, and Diagnosing Dialogue Systems",10.18653/v1/2020.acl-demos.19,24
History for Visual Dialog: Do we really need it?,10.18653/v1/2020.acl-main.728,24
Understanding Attention for Text Classification,10.18653/v1/2020.acl-main.312,24
NeuInfer: Knowledge Inference on N-ary Facts,10.18653/v1/2020.acl-main.546,24
Reducing Gender Bias in Neural Machine Translation as a Domain Adaptation Problem,10.18653/v1/2020.acl-main.690,24
BEEP! Korean Corpus of Online News Comments for Toxic Speech Detection,10.18653/v1/2020.socialnlp-1.4,24
Few-Shot NLG with Pre-Trained Language Model,10.18653/v1/2020.acl-main.18,24
Pretraining with Contrastive Sentence Objectives Improves Discourse Performance of Language Models,10.18653/v1/2020.acl-main.439,23
Paraphrase Augmented Task-Oriented Dialog Generation,10.18653/v1/2020.acl-main.60,23
SUPERT: Towards New Frontiers in Unsupervised Evaluation Metrics for Multi-Document Summarization,10.18653/v1/2020.acl-main.124,23
ParaCrawl: Web-Scale Acquisition of Parallel Corpora,10.18653/v1/2020.acl-main.417,23
Enhancing Machine Translation with Dependency-Aware Self-Attention,10.18653/v1/2020.acl-main.147,23
What Was Written vs. Who Read It: News Media Profiling Using Text Analysis and Social Media Context,10.18653/v1/2020.acl-main.308,23
Generating Informative Conversational Response using Recurrent Knowledge-Interaction and Knowledge-Copy,10.18653/v1/2020.acl-main.6,23
Multi-Cell Compositional LSTM for NER Domain Adaptation,10.18653/v1/2020.acl-main.524,23
Neural CRF Model for Sentence Alignment in Text Simplification,10.18653/v1/2020.acl-main.709,23
Incorporating External Knowledge through Pre-training for Natural Language to Code Generation,10.18653/v1/2020.acl-main.538,23
Embarrassingly Simple Unsupervised Aspect Extraction,10.18653/v1/2020.acl-main.290,22
Open-Domain Question Answering,10.18653/v1/2020.acl-tutorials.8,22
Human Attention Maps for Text Classification: Do Humans and Neural Networks Focus on the Same Words?,10.18653/v1/2020.acl-main.419,22
A Monolingual Approach to Contextualized Word Embeddings for Mid-Resource Languages,10.18653/v1/2020.acl-main.156,22
Heterogeneous Graph Transformer for Graph-to-Sequence Learning,10.18653/v1/2020.acl-main.640,22
Contextualizing Hate Speech Classifiers with Post-hoc Explanation,10.18653/v1/2020.acl-main.483,22
Commonsense Reasoning for Natural Language Processing,10.18653/v1/2020.acl-tutorials.7,22
KLEJ: Comprehensive Benchmark for Polish Language Understanding,10.18653/v1/2020.acl-main.111,22
GAIA: A Fine-grained Multimedia Knowledge Extraction System,10.18653/v1/2020.acl-demos.11,22
A negative case analysis of visual grounding methods for VQA,10.18653/v1/2020.acl-main.727,22
Demoting Racial Bias in Hate Speech Detection,10.18653/v1/2020.socialnlp-1.2,22
AdvAug: Robust Adversarial Augmentation for Neural Machine Translation,10.18653/v1/2020.acl-main.529,22
Multimodal and Multiresolution Speech Recognition with Transformers,10.18653/v1/2020.acl-main.216,22
USR: An Unsupervised and Reference Free Evaluation Metric for Dialog Generation,10.18653/v1/2020.acl-main.64,22
The SOFC-Exp Corpus and Neural Approaches to Information Extraction in the Materials Science Domain,10.18653/v1/2020.acl-main.116,22
DeFormer: Decomposing Pre-trained Transformers for Faster Question Answering,10.18653/v1/2020.acl-main.411,22
Moving Down the Long Tail of Word Sense Disambiguation with Gloss Informed Bi-encoders,10.18653/v1/2020.acl-main.95,22
Comparative Analysis of Text Classification Approaches in Electronic Health Records,10.18653/v1/2020.bionlp-1.9,21
Neural Graph Matching Networks for Chinese Short Text Matching,10.18653/v1/2020.acl-main.547,21
MuTual: A Dataset for Multi-Turn Dialogue Reasoning,10.18653/v1/2020.acl-main.130,21
Image-Chat: Engaging Grounded Conversations,10.18653/v1/2020.acl-main.219,21
Conversational Graph Grounded Policy Learning for Open-Domain Conversation Generation,10.18653/v1/2020.acl-main.166,21
Continual Relation Learning via Episodic Memory Activation and Reconsolidation,10.18653/v1/2020.acl-main.573,21
Context-Aware Sarcasm Detection Using BERT,10.18653/v1/2020.figlang-1.12,21
Extensively Matching for Few-shot Learning Event Detection,10.18653/v1/2020.nuse-1.5,21
[RETRACTED] A Contextual Hierarchical Attention Network with Adaptive Objective for Dialogue State Tracking,10.18653/v1/2020.acl-main.563,21
Generating Hierarchical Explanations on Text Classification via Feature Interaction Detection,10.18653/v1/2020.acl-main.494,21
Uncertainty-Aware Curriculum Learning for Neural Machine Translation,10.18653/v1/2020.acl-main.620,21
Curriculum Pre-training for End-to-End Speech Translation,10.18653/v1/2020.acl-main.344,21
Robust Encodings: A Framework for Combating Adversarial Typos,10.18653/v1/2020.acl-main.245,21
Learning to Faithfully Rationalize by Construction,10.18653/v1/2020.acl-main.409,20
Generating Counter Narratives against Online Hate Speech: Data and Strategies,10.18653/v1/2020.acl-main.110,20
Does Multi-Encoder Help? A Case Study on Context-Aware Neural Machine Translation,10.18653/v1/2020.acl-main.322,20
SimulSpeech: End-to-End Simultaneous Speech to Text Translation,10.18653/v1/2020.acl-main.350,20
DTCA: Decision Tree-based Co-Attention Networks for Explainable Claim Verification,10.18653/v1/2020.acl-main.97,20
From Arguments to Key Points: Towards Automatic Argument Summarization,10.18653/v1/2020.acl-main.371,20
Jointly Masked Sequence-to-Sequence Model for Non-Autoregressive Neural Machine Translation,10.18653/v1/2020.acl-main.36,20
DeepMet: A Reading Comprehension Paradigm for Token-level Metaphor Detection,10.18653/v1/2020.figlang-1.4,20
Sarcasm Detection Using an Ensemble Approach,10.18653/v1/2020.figlang-1.36,20
Selective Question Answering under Domain Shift,10.18653/v1/2020.acl-main.503,20
Speech Translation and the End-to-End Promise: Taking Stock of Where We Are,10.18653/v1/2020.acl-main.661,19
MIE: A Medical Information Extractor towards Medical Dialogues,10.18653/v1/2020.acl-main.576,19
Exclusive Hierarchical Decoding for Deep Keyphrase Generation,10.18653/v1/2020.acl-main.103,19
A Study of Non-autoregressive Model for Sequence Generation,10.18653/v1/2020.acl-main.15,19
A Two-Step Approach for Implicit Event Argument Detection,10.18653/v1/2020.acl-main.667,19
A Simple and Effective Unified Encoder for Document-Level Machine Translation,10.18653/v1/2020.acl-main.321,19
BabyWalk: Going Farther in Vision-and-Language Navigation by Taking Baby Steps,10.18653/v1/2020.acl-main.229,19
