Title,DOI,Citations
The Best of Both Worlds: Combining Recent Advances in Neural Machine Translation,10.18653/v1/P18-1008,124
Constituency Parsing with a Self-Attentive Encoder,10.18653/v1/P18-1249,122
Exploiting Document Knowledge for Aspect-level Sentiment Classification,10.18653/v1/P18-2092,118
Coarse-to-Fine Decoding for Neural Semantic Parsing,10.18653/v1/P18-1068,115
Sentence-State LSTM for Text Representation,10.18653/v1/P18-1030,112
Semantically Equivalent Adversarial Rules for Debugging NLP models,10.18653/v1/P18-1079,110
Sequicity: Simplifying Task-oriented Dialogue Systems with Single Sequence-to-Sequence Architectures,10.18653/v1/P18-1133,107
Marian: Fast Neural Machine Translation in C++,10.18653/v1/P18-4020,104
Visual Attention Model for Name Tagging in Multimodal Social Media,10.18653/v1/P18-1185,104
Robust Distant Supervision Relation Extraction via Deep Reinforcement Learning,10.18653/v1/P18-1199,101
Mem2Seq: Effectively Incorporating Knowledge Bases into End-to-End Task-Oriented Dialog Systems,10.18653/v1/P18-1136,98
"Sharp Nearby, Fuzzy Far Away: How Neural Language Models Use Context",10.18653/v1/P18-1027,98
Simple and Effective Multi-Paragraph Reading Comprehension,10.18653/v1/P18-1078,95
Neural Natural Language Inference Models Enhanced with External Knowledge,10.18653/v1/P18-1224,86
Improving Entity Linking by Modeling Latent Relations between Mentions,10.18653/v1/P18-1148,86
Semi-supervised User Geolocation via Graph Convolutional Networks,10.18653/v1/P18-1187,84
Multimodal Affective Analysis Using Hierarchical Attention Strategy with Word-Level Alignment,10.18653/v1/P18-1207,83
DuReader: a Chinese Machine Reading Comprehension Dataset from Real-world Applications,10.18653/v1/W18-2605,83
Style Transfer Through Back-Translation,10.18653/v1/P18-1080,82
DCFEE: A Document-level Chinese Financial Event Extraction System based on Automatically Labeled Training Data,10.18653/v1/P18-4009,80
Task-oriented Dialogue System for Automatic Diagnosis,10.18653/v1/P18-2033,80
A Unified Model for Extractive and Abstractive Summarization using Inconsistency Loss,10.18653/v1/P18-1013,76
Target-Sensitive Memory Networks for Aspect Sentiment Classification,10.18653/v1/P18-1088,76
Reasoning with Sarcasm by Reading In-Between,10.18653/v1/P18-1093,73
DeepPavlov: Open-Source Library for Dialogue Systems,10.18653/v1/P18-4021,72
The Hitchhiker’s Guide to Testing Statistical Significance in Natural Language Processing,10.18653/v1/P18-1128,71
Global Encoding for Abstractive Summarization,10.18653/v1/P18-2027,68
ParaNMT-50M: Pushing the Limits of Paraphrastic Sentence Embeddings with Millions of Machine Translations,10.18653/v1/P18-1042,66
Global-Locally Self-Attentive Encoder for Dialogue State Tracking,10.18653/v1/P18-1135,66
On the Practical Computational Power of Finite Precision RNNs for Language Recognition,10.18653/v1/P18-2117,64
Disconnected Recurrent Neural Networks for Text Categorization,10.18653/v1/P18-1215,64
Domain Adaptation with Adversarial Training and Graph Embeddings,10.18653/v1/P18-1099,62
MojiTalk: Generating Emotional Responses at Scale,10.18653/v1/P18-1104,62
Iterative Back-Translation for Neural Machine Translation,10.18653/v1/W18-2703,60
Deep Dyna-Q: Integrating Planning for Task-Completion Dialogue Policy Learning,10.18653/v1/P18-1203,60
"Retrieve, Rerank and Rewrite: Soft Template Based Neural Summarization",10.18653/v1/P18-1015,60
A Graph-to-Sequence Model for AMR-to-Text Generation,10.18653/v1/P18-1150,59
Detecting Offensive Tweets in Hindi-English Code-Switched Language,10.18653/v1/W18-3504,59
Multi-Granularity Hierarchical Attention Fusion Networks for Reading Comprehension and Question Answering,10.18653/v1/P18-1158,58
Entity-Duet Neural Ranking: Understanding the Role of Knowledge Graph Semantics in Neural Information Retrieval,10.18653/v1/P18-1223,57
DSGAN: Generative Adversarial Training for Distant Supervision Relation Extraction,10.18653/v1/P18-1046,57
Zero-Shot Transfer Learning for Event Extraction,10.18653/v1/P18-1201,56
Knowledge Diffusion for Neural Dialogue Generation,10.18653/v1/P18-1138,55
Context-Aware Neural Machine Translation Learns Anaphora Resolution,10.18653/v1/P18-1117,55
Knowledgeable Reader: Enhancing Cloze-Style Reading Comprehension with External Commonsense Knowledge,10.18653/v1/P18-1076,55
Probabilistic FastText for Multi-Sense Word Embeddings,10.18653/v1/P18-1001,55
Improving Knowledge Graph Embedding Using Simple Constraints,10.18653/v1/P18-1011,53
No Metrics Are Perfect: Adversarial Reward Learning for Visual Storytelling,10.18653/v1/P18-1083,53
Strong Baselines for Neural Semi-Supervised Learning under Domain Shift,10.18653/v1/P18-1096,53
Did the Model Understand the Question?,10.18653/v1/P18-1176,52
On the Limitations of Unsupervised Bilingual Dictionary Induction,10.18653/v1/P18-1072,52
YEDDA: A Lightweight Collaborative Text Span Annotation Tool,10.18653/v1/P18-4006,52
A Neural Architecture for Automated ICD Coding,10.18653/v1/P18-1098,51
Conversations Gone Awry: Detecting Early Signs of Conversational Failure,10.18653/v1/P18-1125,51
A Web-scale system for scientific knowledge exploration,10.18653/v1/P18-4015,49
Denoising Distantly Supervised Open-Domain Question Answering,10.18653/v1/P18-1161,49
Learning to Ask Good Questions: Ranking Clarification Questions using Neural Expected Value of Perfect Information,10.18653/v1/P18-1255,49
Efficient and Robust Question Answering from Minimal Context over Documents,10.18653/v1/P18-1160,48
A Computational Approach to Feature Extraction for Identification of Suicidal Ideation in Tweets,10.18653/v1/P18-3013,48
"A Corpus with Multi-Level Annotations of Patients, Interventions and Outcomes to Support Language Processing for Medical Literature",10.18653/v1/P18-1019,48
NCRF++: An Open-source Neural Sequence Labeling Toolkit,10.18653/v1/P18-4013,48
Stochastic Answer Networks for Machine Reading Comprehension,10.18653/v1/P18-1157,48
Breaking NLI Systems with Sentences that Require Simple Lexical Inferences,10.18653/v1/P18-2103,48
Multi-Passage Machine Reading Comprehension with Cross-Passage Answer Verification,10.18653/v1/P18-1178,48
Improving Text-to-SQL Evaluation Methodology,10.18653/v1/P18-1033,47
Recognizing Emotions in Video Using Multimodal DNN Feature Fusion,10.18653/v1/W18-3302,47
Cross-Domain Sentiment Classification with Target Domain Specific Information,10.18653/v1/P18-1233,47
Controllable Abstractive Summarization,10.18653/v1/W18-2706,46
A Walk-based Model on Entity Graphs for Relation Extraction,10.18653/v1/P18-2014,46
Learning Semantic Textual Similarity from Conversations,10.18653/v1/W18-3022,46
Neural Open Information Extraction,10.18653/v1/P18-2065,45
Document Embedding Enhanced Event Detection with Hierarchical and Supervised Attention,10.18653/v1/P18-2066,45
A Co-Matching Model for Multi-choice Reading Comprehension,10.18653/v1/P18-2118,44
Soft Layer-Specific Multi-Task Summarization with Entailment and Question Generation,10.18653/v1/P18-1064,44
Biomedical Event Extraction Using Convolutional Neural Networks and Dependency Parsing,10.18653/v1/W18-2311,44
TDNN: A Two-stage Deep Neural Network for Prompt-independent Automated Essay Scoring,10.18653/v1/P18-1100,44
Harvesting Paragraph-level Question-Answer Pairs from Wikipedia,10.18653/v1/P18-1177,44
Nugget Proposal Networks for Chinese Event Detection,10.18653/v1/P18-1145,44
Cross-Target Stance Classification with Self-Attention Networks,10.18653/v1/P18-2123,44
Hearst Patterns Revisited: Automatic Hypernym Detection from Large Text Corpora,10.18653/v1/P18-2057,43
Automated essay scoring with string kernels and word embeddings,10.18653/v1/P18-2080,42
Unpaired Sentiment-to-Sentiment Translation: A Cycled Reinforcement Learning Approach,10.18653/v1/P18-1090,42
A Multi-lingual Multi-task Architecture for Low-resource Sequence Labeling,10.18653/v1/P18-1074,41
"Investigating Audio, Video, and Text Fusion Methods for End-to-End Automatic Personality Prediction",10.18653/v1/P18-2096,41
Attacking Visual Language Grounding with Adversarial Examples: A Case Study on Neural Image Captioning,10.18653/v1/P18-1241,41
Ultra-Fine Entity Typing,10.18653/v1/P18-1009,41
Extractive Summarization with SWAP-NET: Sentences and Words from Alternating Pointer Networks,10.18653/v1/P18-1014,41
Finding syntax in human encephalography with beam search,10.18653/v1/P18-1254,40
Unsupervised Random Walk Sentence Embeddings: A Strong but Simple Baseline,10.18653/v1/W18-3012,39
Document Context Neural Machine Translation with Memory Networks,10.18653/v1/P18-1118,39
Augmenting Textual Qualitative Features in Deep Convolution Recurrent Neural Network for Automatic Essay Scoring,10.18653/v1/W18-3713,38
Seq2Seq2Sentiment: Multimodal Sequence to Sequence Models for Sentiment Analysis,10.18653/v1/W18-3308,38
Multimodal Named Entity Disambiguation for Noisy Social Media Posts,10.18653/v1/P18-1186,37
Hierarchical Convolutional Attention Networks for Text Classification,10.18653/v1/W18-3002,37
Towards Robust Neural Machine Translation,10.18653/v1/P18-1163,36
Fluency Boost Learning and Inference for Neural Grammatical Error Correction,10.18653/v1/P18-1097,35
Word Error Rate Estimation for Speech Recognition: e-WER,10.18653/v1/P18-2004,35
A Multi-sentiment-resource Enhanced Attention Network for Sentiment Classification,10.18653/v1/P18-2120,35
Accelerating Neural Transformer via an Average Attention Network,10.18653/v1/P18-1166,34
Joint Reasoning for Temporal and Causal Relations,10.18653/v1/P18-1212,34
A Purely End-to-End System for Multi-speaker Speech Recognition,10.18653/v1/P18-1244,33
Towards Robust and Privacy-preserving Text Representations,10.18653/v1/P18-2005,32
Incorporating Glosses into Neural Word Sense Disambiguation,10.18653/v1/P18-1230,32
Unsupervised Discrete Sentence Representation Learning for Interpretable Neural Dialog Generation,10.18653/v1/P18-1101,32
Unsupervised Neural Machine Translation with Weight Sharing,10.18653/v1/P18-1005,32
Simpler but More Accurate Semantic Dependency Parsing,10.18653/v1/P18-2077,32
Word Embedding and WordNet Based Metaphor Identification and Interpretation,10.18653/v1/P18-1113,32
Recursive Neural Structural Correspondence Network for Cross-domain Aspect and Opinion Co-Extraction,10.18653/v1/P18-1202,32
Self-regulation: Employing a Generative Adversarial Network to Improve Event Detection,10.18653/v1/P18-1048,31
An End-to-end Approach for Handling Unknown Slot Values in Dialogue State Tracking,10.18653/v1/P18-1134,30
Enhancing Drug-Drug Interaction Extraction from Texts by Molecular Structure Information,10.18653/v1/P18-2108,30
"Syntax for Semantic Role Labeling, To Be, Or Not To Be",10.18653/v1/P18-1192,30
Probabilistic Embedding of Knowledge Graphs with Box Lattice Measures,10.18653/v1/P18-1025,30
Neural Models for Documents with Metadata,10.18653/v1/P18-1189,30
"Event2Mind: Commonsense Inference on Events, Intents, and Reactions",10.18653/v1/P18-1043,30
A Multi-Axis Annotation Scheme for Event Temporal Relations,10.18653/v1/P18-1122,30
Question Condensing Networks for Answer Selection in Community Question Answering,10.18653/v1/P18-1162,29
How Much Attention Do You Need? A Granular Analysis of Neural Machine Translation Architectures,10.18653/v1/P18-1167,29
Sentiment Adaptive End-to-End Dialog Systems,10.18653/v1/P18-1140,29
Convolutional Attention Networks for Multimodal Emotion Recognition from Speech and Text Data,10.18653/v1/W18-3304,29
Neural Models for Key Phrase Extraction and Question Generation,10.18653/v1/W18-2609,29
Stack-Pointer Networks for Dependency Parsing,10.18653/v1/P18-1130,29
Which Melbourne? Augmenting Geocoding with Maps,10.18653/v1/P18-1119,28
Named Entity Recognition for Hindi-English Code-Mixed Social Media Text,10.18653/v1/W18-2405,28
Large-Scale Multi-Domain Belief Tracking with Knowledge Sharing,10.18653/v1/P18-2069,28
Evaluating neural network explanation methods using hybrid documents and morphosyntactic agreement,10.18653/v1/P18-1032,27
A La Carte Embedding: Cheap but Effective Induction of Semantic Feature Vectors,10.18653/v1/P18-1002,27
Neural Approaches to Conversational AI,10.18653/v1/P18-5002,27
Improving Slot Filling in Spoken Language Understanding with Joint Pointer and Attention,10.18653/v1/P18-2068,27
Polarity and Intensity: the Two Aspects of Sentiment Analysis,10.18653/v1/W18-3306,27
Automatic Spelling Correction for Resource-Scarce Languages using Deep Learning,10.18653/v1/P18-3021,27
Learning How to Actively Learn: A Deep Imitation Learning Approach,10.18653/v1/P18-1174,27
Learning to Write with Cooperative Discriminators,10.18653/v1/P18-1152,27
Knowledge Graph Embedding with Numeric Attributes of Entities,10.18653/v1/W18-3017,27
Jointly Predicting Predicates and Arguments in Neural Semantic Role Labeling,10.18653/v1/P18-2058,26
Hierarchical Losses and New Resources for Fine-grained Entity Typing and Linking,10.18653/v1/P18-1010,26
Convolutional neural networks for chemical-disease relation extraction are improved with character-based word embeddings,10.18653/v1/W18-2314,26
PICO Element Detection in Medical Text via Long Short-Term Memory Neural Networks,10.18653/v1/W18-2308,26
Personalized Review Generation By Expanding Phrases and Attending on Aspect-Aware Representations,10.18653/v1/P18-2112,26
Language Modeling for Code-Mixing: The Role of Linguistic Theory based Synthetic Data,10.18653/v1/P18-1143,26
"LSTMs Can Learn Syntax-Sensitive Dependencies Well, But Modeling Structure Makes Them Better",10.18653/v1/P18-1132,26
Extending a Parser to Distant Domains Using a Few Dozen Partially Annotated Examples,10.18653/v1/P18-1110,25
Modeling and Prediction of Online Product Review Helpfulness: A Survey,10.18653/v1/P18-1065,25
Multimodal Relational Tensor Network for Sentiment and Emotion Classification,10.18653/v1/W18-3303,25
Morphosyntactic Tagging with a Meta-BiLSTM Model over Context Sensitive Token Encodings,10.18653/v1/P18-1246,25
DNN Multimodal Fusion Techniques for Predicting Video Sentiment,10.18653/v1/W18-3309,24
The Annotated Transformer,10.18653/v1/W18-2509,24
A Helping Hand: Transfer Learning for Deep Sentiment Analysis,10.18653/v1/P18-1235,24
Ontology alignment in the biomedical domain using entity definitions and context,10.18653/v1/W18-2306,24
Identifying Transferable Information Across Domains for Cross-domain Sentiment Classification,10.18653/v1/P18-1089,24
Deep Reinforcement Learning for NLP,10.18653/v1/P18-5007,24
Stop Word Lists in Free Open-source Software Packages,10.18653/v1/W18-2502,24
Generating Informative Responses with Controlled Sentence Function,10.18653/v1/P18-1139,24
On the Impact of Various Types of Noise on Neural Machine Translation,10.18653/v1/W18-2709,23
Unsupervised Abstractive Meeting Summarization with Multi-Sentence Compression and Budgeted Submodular Maximization,10.18653/v1/P18-1062,23
Learning to Ask Questions in Open-domain Conversational Systems with Typed Decoders,10.18653/v1/P18-1204,23
Bag-of-Words as Target for Neural Machine Translation,10.18653/v1/P18-2053,23
Enhancement of Encoder and Attention Using Target Monolingual Corpora in Neural Machine Translation,10.18653/v1/W18-2707,22
Deep RNNs Encode Soft Hierarchical Syntax,10.18653/v1/P18-2003,22
Training Classifiers with Natural Language Explanations,10.18653/v1/P18-1175,22
Type-Sensitive Knowledge Base Inference Without Explicit Type Supervision,10.18653/v1/P18-2013,22
Semantic Parsing with Syntax- and Table-Aware SQL Generation,10.18653/v1/P18-1034,21
Personalized Language Model for Query Auto-Completion,10.18653/v1/P18-2111,21
LinkNBed: Multi-Graph Representation Learning with Entity Linkage,10.18653/v1/P18-1024,21
Improving Topic Quality by Promoting Named Entities in Topic Modeling,10.18653/v1/P18-2040,21
WordNet Embeddings,10.18653/v1/W18-3016,21
Language Identification and Analysis of Code-Switched Social Media Text,10.18653/v1/W18-3206,21
A Neural Approach to Pun Generation,10.18653/v1/P18-1153,20
Efficient Large-Scale Neural Domain Classification with Personalized Attention,10.18653/v1/P18-1206,20
Neural Coreference Resolution with Deep Biaffine Attention by Joint Mention Detection and Mention Clustering,10.18653/v1/P18-2017,20
Autoencoder as Assistant Supervisor: Improving Text Representation for Chinese Social Media Text Summarization,10.18653/v1/P18-2115,20
Retrieval of the Best Counterargument without Prior Topic Knowledge,10.18653/v1/P18-1023,20
Hybrid semi-Markov CRF for Neural Sequence Labeling,10.18653/v1/P18-2038,20
Neural Sparse Topical Coding,10.18653/v1/P18-1217,19
End-to-End Reinforcement Learning for Automatic Taxonomy Induction,10.18653/v1/P18-1229,19
StructVAE: Tree-structured Latent Variable Models for Semi-supervised Semantic Parsing,10.18653/v1/P18-1070,19
Marrying Up Regular Expressions with Neural Networks: A Case Study for Spoken Language Understanding,10.18653/v1/P18-1194,19
CNN for Text-Based Multiple Choice Question Answering,10.18653/v1/P18-2044,19
Exploring Semantic Properties of Sentence Embeddings,10.18653/v1/P18-2100,19
Explicit Retrofitting of Distributional Word Vectors,10.18653/v1/P18-1004,19
GTR-LSTM: A Triple Encoder for Sentence Generation from RDF Data,10.18653/v1/P18-1151,19
Learning to Control the Specificity in Neural Response Generation,10.18653/v1/P18-1102,19
RETURNN as a Generic Flexible Neural Toolkit with Application to Translation and Speech Recognition,10.18653/v1/P18-4022,19
A Twitter Corpus for Hindi-English Code Mixed POS Tagging,10.18653/v1/W18-3503,19
Adaptive Knowledge Sharing in Multi-Task Learning: Improving Low-Resource Neural Machine Translation,10.18653/v1/P18-2104,19
Simple and Effective Text Simplification Using Semantic and Neural Methods,10.18653/v1/P18-1016,19
AdvEntuRe: Adversarial Training for Textual Entailment with Knowledge-Guided Examples,10.18653/v1/P18-1225,18
Dating Documents using Graph Convolution Networks,10.18653/v1/P18-1149,18
AMR Parsing as Graph Prediction with Latent Alignment,10.18653/v1/P18-1037,18
Filtering and Mining Parallel Data in a Joint Multilingual Space,10.18653/v1/P18-2037,18
DialSQL: Dialogue Based Structured Query Generation,10.18653/v1/P18-1124,18
Joint Training of Candidate Extraction and Answer Selection for Reading Comprehension,10.18653/v1/P18-1159,18
DuoRC: Towards Complex Language Understanding with Paraphrased Reading Comprehension,10.18653/v1/P18-1156,18
Numeracy for Language Models: Evaluating and Improving their Ability to Predict Numbers,10.18653/v1/P18-1196,18
Subword-level Word Vector Representations for Korean,10.18653/v1/P18-1226,18
Language Identification and Named Entity Recognition in Hinglish Code Mixed Tweets,10.18653/v1/P18-3008,18
Discourse Marker Augmented Network with Reinforcement Learning for Natural Language Inference,10.18653/v1/P18-1091,18
Fighting Offensive Language on Social Media with Unsupervised Text Style Transfer,10.18653/v1/P18-2031,18
Will it Blend? Blending Weak and Strong Labeled Data in a Neural Network for Argumentation Mining,10.18653/v1/P18-2095,18
Learning Domain-Sensitive and Sentiment-Aware Word Embeddings,10.18653/v1/P18-1232,18
Sequence-to-Action: End-to-End Semantic Graph Generation for Semantic Parsing,10.18653/v1/P18-1071,18
Recognizing Complex Entity Mentions: A Review and Future Directions,10.18653/v1/P18-3006,17
Deep Reinforcement Learning for Chinese Zero Pronoun Resolution,10.18653/v1/P18-1053,17
Classification of Moral Foundations in Microblog Political Discourse,10.18653/v1/P18-1067,17
Extreme Adaptation for Personalized Neural Machine Translation,10.18653/v1/P18-2050,17
hyperdoc2vec: Distributed Representations of Hypertext Documents,10.18653/v1/P18-1222,17
Bilingual Sentiment Embeddings: Joint Projection of Sentiment Across Languages,10.18653/v1/P18-1231,17
SemAxis: A Lightweight Framework to Characterize Domain-Specific Word Semantics Beyond Sentiment,10.18653/v1/P18-1228,17
Give Me More Feedback: Annotating Argument Persuasiveness and Related Attributes in Student Essays,10.18653/v1/P18-1058,17
A Deep Learning Based Approach to Transliteration,10.18653/v1/W18-2411,17
The price of debiasing automatic metrics in natural language evalaution,10.18653/v1/P18-1060,17
NASH: Toward End-to-End Neural Architecture for Generative Semantic Hashing,10.18653/v1/P18-1190,17
Straight to the Tree: Constituency Parsing with Neural Syntactic Distance,10.18653/v1/P18-1108,16
Obligation and Prohibition Extraction Using Hierarchical RNNs,10.18653/v1/P18-2041,16
Identifying and Understanding User Reactions to Deceptive and Trusted Social News Sources,10.18653/v1/P18-2029,16
Modeling Naive Psychology of Characters in Simple Commonsense Stories,10.18653/v1/P18-1213,16
Sparse and Constrained Attention for Neural Machine Translation,10.18653/v1/P18-2059,16
Bi-Directional Neural Machine Translation with Synthetic Parallel Data,10.18653/v1/W18-2710,16
Improving Classification of Twitter Behavior During Hurricane Events,10.18653/v1/W18-3512,16
"TutorialBank: A Manually-Collected Corpus for Prerequisite Chains, Survey Extraction and Resource Recommendation",10.18653/v1/P18-1057,16
Exemplar Encoder-Decoder for Neural Conversation Generation,10.18653/v1/P18-1123,16
Adaptations of ROUGE and BLEU to Better Evaluate Machine Reading Comprehension Task,10.18653/v1/W18-2611,15
Modeling discourse cohesion for discourse parsing via memory network,10.18653/v1/P18-2070,15
Identifying Risk Factors For Heart Disease in Electronic Medical Records: A Deep Learning Approach,10.18653/v1/W18-2303,15
Named Entity Recognition With Parallel Recurrent Neural Networks,10.18653/v1/P18-2012,15
A Multi-Stage Memory Augmented Neural Network for Machine Reading Comprehension,10.18653/v1/W18-2603,15
Economic Event Detection in Company-Specific News Text,10.18653/v1/W18-3101,15
Predicting accuracy on large datasets from smaller pilot data,10.18653/v1/P18-2072,14
A Named Entity Recognition Shootout for German,10.18653/v1/P18-2020,14
A Study of the Importance of External Knowledge in the Named Entity Recognition Task,10.18653/v1/P18-2039,14
Ruminating Reader: Reasoning with Gated Multi-hop Attention,10.18653/v1/W18-2601,14
Document Similarity for Texts of Varying Lengths via Hidden Topics,10.18653/v1/P18-1218,14
Attention Focusing for Neural Machine Translation by Bridging Source and Target Embeddings,10.18653/v1/P18-1164,14
Towards Opinion Summarization of Customer Reviews,10.18653/v1/P18-3001,14
Reinforced Extractive Summarization with Question-Focused Rewards,10.18653/v1/P18-3015,14
Automatic Question Generation using Relative Pronouns and Adverbs,10.18653/v1/P18-3022,14
Modeling Sentiment Association in Discourse for Humor Recognition,10.18653/v1/P18-2093,14
Batch IS NOT Heavy: Learning Word Representations From All Samples,10.18653/v1/P18-1172,14
ASR-based Features for Emotion Recognition: A Transfer Learning Approach,10.18653/v1/W18-3307,14
Unsupervised Semantic Frame Induction using Triclustering,10.18653/v1/P18-2010,13
Learning Thematic Similarity Metric from Article Sections Using Triplet Networks,10.18653/v1/P18-2009,13
Building Language Models for Text with Named Entities,10.18653/v1/P18-1221,13
Automatic Academic Paper Rating Based on Modularized Hierarchical Convolutional Neural Network,10.18653/v1/P18-2079,13
Incorporating Chinese Characters of Words for Lexical Sememe Prediction,10.18653/v1/P18-1227,13
Confidence Modeling for Neural Semantic Parsing,10.18653/v1/P18-1069,13
Multi-Input Attention for Unsupervised OCR Correction,10.18653/v1/P18-1220,13
Tackling the Story Ending Biases in The Story Cloze Test,10.18653/v1/P18-2119,13
Predicting Concreteness and Imageability of Words Within and Across Languages via Word Embeddings,10.18653/v1/W18-3028,13
Construction of a Chinese Corpus for the Analysis of the Emotionality of Metaphorical Expressions,10.18653/v1/P18-2024,13
Cold-Start Aware User and Product Attention for Sentiment Classification,10.18653/v1/P18-1236,13
SocialNLP 2018 EmotionX Challenge Overview: Recognizing Emotions in Dialogues,10.18653/v1/W18-3505,13
EmotionX-AR: CNN-DCNN autoencoder based Emotion Classifier,10.18653/v1/W18-3507,13
Bleaching Text: Abstract Features for Cross-lingual Gender Prediction,10.18653/v1/P18-2061,12
Named-Entity Tagging and Domain adaptation for Better Customized Translation,10.18653/v1/W18-2407,12
Unsupervised Learning of Distributional Relation Vectors,10.18653/v1/P18-1003,12
Characters or Morphemes: How to Represent Words?,10.18653/v1/W18-3019,12
Illustrative Language Understanding: Large-Scale Visual Grounding with Image Search,10.18653/v1/P18-1085,12
NextGen AML: Distributed Deep Learning based Language Technologies to Augment Anti Money Laundering Investigation,10.18653/v1/P18-4007,12
diaNED: Time-Aware Named Entity Disambiguation for Diachronic Corpora,10.18653/v1/P18-2109,12
Neural Machine Translation Techniques for Named Entity Transliteration,10.18653/v1/W18-2413,12
Learning-based Composite Metrics for Improved Caption Evaluation,10.18653/v1/P18-3003,12
Textual Deconvolution Saliency (TDS) : a deep tool box for linguistic analysis,10.18653/v1/P18-1051,12
Embedding Transfer for Low-Resource Medical Named Entity Recognition: A Case Study on Patient Mobility,10.18653/v1/W18-2301,12
"Deep-speare: A joint neural model of poetic language, meter and rhyme",10.18653/v1/P18-1181,12
Overview of NLPTEA-2018 Share Task Chinese Grammatical Error Diagnosis,10.18653/v1/W18-3706,12
Large-Scale QA-SRL Parsing,10.18653/v1/P18-1191,12
Context-Aware Neural Model for Temporal Information Extraction,10.18653/v1/P18-1049,12
Domain Adapted Word Embeddings for Improved Sentiment Classification,10.18653/v1/P18-2007,11
Twitter Universal Dependency Parsing for African-American and Mainstream American English,10.18653/v1/P18-1131,11
Adversarial Contrastive Estimation,10.18653/v1/P18-1094,11
Compositional Representation of Morphologically-Rich Input for Neural Machine Translation,10.18653/v1/P18-2049,11
Learning Simplifications for Specific Target Audiences,10.18653/v1/P18-2113,11
Training a Neural Network in a Low-Resource Setting on Automatically Annotated Noisy Data,10.18653/v1/W18-3402,11
A Framework for Developing and Evaluating Word Embeddings of Drug-named Entity,10.18653/v1/W18-2319,11
Phone Merging For Code-Switched Speech Recognition,10.18653/v1/W18-3202,11
Quantum-Inspired Complex Word Embedding,10.18653/v1/W18-3006,11
Causality Analysis of Twitter Sentiments and Stock Market Returns,10.18653/v1/W18-3102,11
End-Task Oriented Textual Entailment via Deep Explorations of Inter-Sentence Interactions,10.18653/v1/P18-2086,11
Diachronic degradation of language models: Insights from social media,10.18653/v1/P18-2032,11
GNEG: Graph-Based Negative Sampling for word2vec,10.18653/v1/P18-2090,10
Jointly Embedding Entities and Text with Distant Supervision,10.18653/v1/W18-3026,10
AMR dependency parsing with a typed semantic algebra,10.18653/v1/P18-1170,10
OpenSeq2Seq: Extensible Toolkit for Distributed and Mixed Precision Training of Sequence-to-Sequence Models,10.18653/v1/W18-2507,10
Automatic Extraction of Entities and Relation from Legal Documents,10.18653/v1/W18-2401,10
A Deep Relevance Model for Zero-Shot Document Filtering,10.18653/v1/P18-1214,10
