Title,DOI,Citations
Generating Coherent Summaries of Scientific Articles Using Coherence Patterns,10.18653/v1/D16-1074,24
Reasoning about Pragmatics with Neural Listeners and Speakers,10.18653/v1/D16-1125,24
Supervised Keyphrase Extraction as Positive Unlabeled Learning,10.18653/v1/D16-1198,23
Learning Crosslingual Word Embeddings without Bilingual Corpora,10.18653/v1/D16-1136,23
Question Relevance in VQA: Identifying Non-Visual And False-Premise Questions,10.18653/v1/D16-1090,23
Improving Semantic Parsing via Answer Type Inference,10.18653/v1/D16-1015,22
Deep Multi-Task Learning with Shared Memory for Text Classification,10.18653/v1/D16-1012,22
Conditional Generation and Snapshot Learning in Neural Dialogue Systems,10.18653/v1/D16-1233,22
De-Conflated Semantic Representations,10.18653/v1/D16-1174,22
Sort Story: Sorting Jumbled Images and Captions into Stories,10.18653/v1/D16-1091,21
A Position Encoding Convolutional Neural Network Based on Dependency Tree for Relation Classification,10.18653/v1/D16-1007,20
Gaussian Visual-Linguistic Embedding for Zero-Shot Recognition,10.18653/v1/D16-1089,20
Relations such as Hypernymy: Identifying and Exploiting Hearst Patterns in Distributional Vectors for Lexical Entailment,10.18653/v1/D16-1234,20
Weakly Supervised Tweet Stance Classification by Relational Bootstrapping,10.18653/v1/D16-1105,19
The Effects of Data Size and Frequency Range on Distributional Semantic Models,10.18653/v1/D16-1099,19
Modelling Interaction of Sentence Pair with Coupled-LSTMs,10.18653/v1/D16-1176,18
A Stacking Gated Neural Architecture for Implicit Discourse Relation Classification,10.18653/v1/D16-1246,18
Understanding Language Preference for Expression of Opinion and Sentiment: What do Hindi-English Speakers do on Twitter?,10.18653/v1/D16-1121,18
Named Entity Recognition for Novel Types by Transfer Learning,10.18653/v1/D16-1087,18
What makes a convincing argument? Empirical analysis and detecting attributes of convincingness in Web argumentation,10.18653/v1/D16-1129,17
Convolutional Neural Network Language Models,10.18653/v1/D16-1123,17
Addressee and Response Selection for Multi-Party Conversation,10.18653/v1/D16-1231,17
Improving Multilingual Named Entity Recognition with Wikipedia Entity Type Mapping,10.18653/v1/D16-1135,17
Creating Causal Embeddings for Question Answering with Minimal Supervision,10.18653/v1/D16-1014,17
Interpreting Neural Networks to Improve Politeness Comprehension,10.18653/v1/D16-1216,16
Memory-enhanced Decoder for Neural Machine Translation,10.18653/v1/D16-1027,16
Modeling Human Reading with Neural Attention,10.18653/v1/D16-1009,16
Nested Propositions in Open Information Extraction,10.18653/v1/D16-1006,15
Span-Based Constituency Parsing with a Structure-Label System and Provably Optimal Dynamic Oracles,10.18653/v1/D16-1001,15
Building an Evaluation Scale using Item Response Theory,10.18653/v1/D16-1062,15
Deep Reinforcement Learning with a Combinatorial Action Space for Predicting Popular Reddit Threads,10.18653/v1/D16-1189,15
Online Segment to Segment Neural Transduction,10.18653/v1/D16-1138,15
WordRank: Learning Word Embeddings via Robust Ranking,10.18653/v1/D16-1063,15
Lifelong-RL: Lifelong Relaxation Labeling for Separating Entities and Aspects in Opinion Targets,10.18653/v1/D16-1022,14
Characterizing the Language of Online Communities and its Relation to Community Reception,10.18653/v1/D16-1108,14
Analyzing Framing through the Casts of Characters in the News,10.18653/v1/D16-1148,13
On- and Off-Topic Classification and Semantic Annotation of User-Generated Software Requirements,10.18653/v1/D16-1186,13
Learning to Recognize Discontiguous Entities,10.18653/v1/D16-1008,13
Supervised Distributional Hypernym Discovery via Domain Adaptation,10.18653/v1/D16-1041,13
Orthographic Syllable as basic unit for SMT between Related Languages,10.18653/v1/D16-1196,12
Regularizing Text Categorization with Clusters of Words,10.18653/v1/D16-1188,12
Semantic Parsing with Semi-Supervised Sequential Autoencoders,10.18653/v1/D16-1116,12
Jointly Learning Grounded Task Structures from Language Instruction and Visual Demonstration,10.18653/v1/D16-1155,11
Parsing as Language Modeling,10.18653/v1/D16-1257,11
Learning from Explicit and Implicit Supervision Jointly For Algebra Word Problems,10.18653/v1/D16-1029,11
BrainBench: A Brain-Image Test Suite for Distributional Semantic Models,10.18653/v1/D16-1213,11
Learning to Capitalize with Character-Level Recurrent Neural Networks: An Empirical Study,10.18653/v1/D16-1225,10
Building compositional semantics and higher-order inference system for a wide-coverage Japanese CCG parser,10.18653/v1/D16-1242,10
AMR Parsing with an Incremental Joint Model,10.18653/v1/D16-1065,10
The Teams Corpus and Entrainment in Multi-Party Spoken Dialogues,10.18653/v1/D16-1149,10
Intra-Sentential Subject Zero Anaphora Resolution using Multi-Column Convolutional Neural Network,10.18653/v1/D16-1132,10
Semantic Parsing to Probabilistic Programs for Situated Question Answering,10.18653/v1/D16-1016,10
All Fingers are not Equal: Intensity of References in Scientific Articles,10.18653/v1/D16-1142,9
Neural Network for Heterogeneous Annotations,10.18653/v1/D16-1070,9
Resolving Language and Vision Ambiguities Together: Joint Segmentation & Prepositional Attachment Resolution in Captioned Scenes,10.18653/v1/D16-1156,9
Beyond Canonical Texts: A Computational Analysis of Fanfiction,10.18653/v1/D16-1218,9
Learning Term Embeddings for Taxonomic Relation Identification Using Dynamic Weighting Neural Network,10.18653/v1/D16-1039,9
An Embedding Model for Predicting Roll-Call Votes,10.18653/v1/D16-1221,9
PaCCSS-IT: A Parallel Corpus of Complex-Simple Sentences for Automatic Text Simplification,10.18653/v1/D16-1034,9
Morphological Priors for Probabilistic Neural Word Embeddings,10.18653/v1/D16-1047,9
Learning Connective-based Word Representations for Implicit Discourse Relation Identification,10.18653/v1/D16-1020,9
"Distinguishing Past, On-going, and Future Events: The EventStatus Corpus",10.18653/v1/D16-1005,8
Comparing Computational Cognitive Models of Generalization in a Language Acquisition Task,10.18653/v1/D16-1010,8
A Semiparametric Model for Bayesian Reader Identification,10.18653/v1/D16-1056,8
A Theme-Rewriting Approach for Generating Algebra Word Problems,10.18653/v1/D16-1168,8
Extracting Aspect Specific Opinion Expressions,10.18653/v1/D16-1060,8
Personalized Emphasis Framing for Persuasive Message Generation,10.18653/v1/D16-1150,8
A Neural Network for Coordination Boundary Prediction,10.18653/v1/D16-1003,8
Anchoring and Agreement in Syntactic Annotations,10.18653/v1/D16-1239,8
Bi-directional Attention with Agreement for Dependency Parsing,10.18653/v1/D16-1238,8
Joint Transition-based Dependency Parsing and Disfluency Detection for Automatic Speech Recognition Texts,10.18653/v1/D16-1109,8
Learning to Answer Questions from Wikipedia Infoboxes,10.18653/v1/D16-1199,7
There’s No Comparison: Reference-less Evaluation Metrics in Grammatical Error Correction,10.18653/v1/D16-1228,7
TweeTime : A Minimally Supervised Method for Recognizing and Normalizing Time Expressions in Twitter,10.18653/v1/D16-1030,7
A Dataset and Evaluation Metrics for Abstractive Compression of Sentences and Short Paragraphs,10.18653/v1/D16-1033,7
An Unsupervised Probability Model for Speech-to-Translation Alignment of Low-Resource Languages,10.18653/v1/D16-1133,7
Learning to Translate for Multilingual Question Answering,10.18653/v1/D16-1055,7
Exploring Semantic Representation in Brain Activity Using Word Embeddings,10.18653/v1/D16-1064,7
Distilling an Ensemble of Greedy Dependency Parsers into One MST Parser,10.18653/v1/D16-1180,7
Predicting the Relative Difficulty of Single Sentences With and Without Surrounding Context,10.18653/v1/D16-1192,7
Context-Dependent Sense Embedding,10.18653/v1/D16-1018,7
Bilingually-constrained Synthetic Data for Implicit Discourse Relation Recognition,10.18653/v1/D16-1253,7
Training with Exploration Improves a Greedy Stack LSTM Parser,10.18653/v1/D16-1211,7
Why Neural Translations are the Right Length,10.18653/v1/D16-1248,7
The Gun Violence Database: A new task and data set for NLP,10.18653/v1/D16-1106,7
Porting an Open Information Extraction System from English to German,10.18653/v1/D16-1086,7
Extracting Subevents via an Effective Two-phase Approach,10.18653/v1/D16-1088,7
A Neural Network Architecture for Multilingual Punctuation Generation,10.18653/v1/D16-1111,7
SimpleScience: Lexical Simplification of Scientific Terminology,10.18653/v1/D16-1114,6
Word Ordering Without Syntax,10.18653/v1/D16-1255,6
Event participant modelling with neural networks,10.18653/v1/D16-1017,6
Verb Phrase Ellipsis Resolution Using Discriminative and Margin-Infused Algorithms,10.18653/v1/D16-1179,6
Unsupervised Neural Dependency Parsing,10.18653/v1/D16-1073,6
News Stream Summarization using Burst Information Networks,10.18653/v1/D16-1075,6
Length bias in Encoder Decoder Models and a Case for Global Conditioning,10.18653/v1/D16-1158,6
AMR-to-text generation as a Traveling Salesman Problem,10.18653/v1/D16-1224,6
Solving Verbal Questions in IQ Test by Knowledge-Powered Word Embedding,10.18653/v1/D16-1052,6
Detecting and Characterizing Events,10.18653/v1/D16-1122,5
Timeline extraction using distant supervision and joint inference,10.18653/v1/D16-1200,5
Learning to refine text based recommendations,10.18653/v1/D16-1227,5
Adapting Grammatical Error Correction Based on the Native Language of Writers with Neural Network Joint Models,10.18653/v1/D16-1195,5
Representing Verbs with Rich Contexts: an Evaluation on Verb Similarity,10.18653/v1/D16-1205,5
Neural Shift-Reduce CCG Semantic Parsing,10.18653/v1/D16-1183,5
Mining Inference Formulas by Goal-Directed Random Walks,10.18653/v1/D16-1145,5
Analyzing Linguistic Knowledge in Sequential Model of Sentence,10.18653/v1/D16-1079,5
Relation Schema Induction using Tensor Factorization with Side Information,10.18653/v1/D16-1040,5
Enhanced Personalized Search using Social Data,10.18653/v1/D16-1067,5
Neural Morphological Analysis: Encoding-Decoding Canonical Segments,10.18653/v1/D16-1097,5
Equation Parsing : Mapping Sentences to Grounded Equations,10.18653/v1/D16-1117,5
Generalizing and Hybridizing Count-based and Neural Language Models,10.18653/v1/D16-1124,4
Human-in-the-Loop Parsing,10.18653/v1/D16-1258,4
POLY: Mining Relational Paraphrases from Multilingual Sentences,10.18653/v1/D16-1236,4
Generating Abbreviations for Chinese Named Entities Using Recurrent Neural Network with Dynamic Dictionary,10.18653/v1/D16-1069,4
It Takes Three to Tango: Triangulation Approach to Answer Ranking in Community Question Answering,10.18653/v1/D16-1165,4
Friends with Motives: Using Text to Infer Influence on SCOTUS,10.18653/v1/D16-1178,4
Variational Neural Discourse Relation Recognizer,10.18653/v1/D16-1037,4
Comparing Data Sources and Architectures for Deep Visual Representation Learning in Semantics,10.18653/v1/D16-1043,4
Global Neural CCG Parsing with Optimality Guarantees,10.18653/v1/D16-1262,4
Learning a Lexicon and Translation Model from Phoneme Lattices,10.18653/v1/D16-1263,4
Learning to Generate Compositional Color Descriptions,10.18653/v1/D16-1243,3
A General Regularization Framework for Domain Adaptation,10.18653/v1/D16-1095,3
Richer Interpolative Smoothing Based on Modified Kneser-Ney Language Modeling,10.18653/v1/D16-1094,3
Using Left-corner Parsing to Encode Universal Structural Constraints in Grammar Induction,10.18653/v1/D16-1004,3
Evaluating Induced CCG Parsers on Grounded Semantic Parsing,10.18653/v1/D16-1214,3
Unsupervised Word Alignment by Agreement Under ITG Constraint,10.18653/v1/D16-1210,3
Fast Coupled Sequence Labeling on Heterogeneous Annotations via Context-aware Pruning,10.18653/v1/D16-1072,3
Identifying Dogmatism in Social Media: Signals and Models,10.18653/v1/D16-1066,3
Improving Users’ Demographic Prediction via the Videos They Talk about,10.18653/v1/D16-1143,3
Tense Manages to Predict Implicative Behavior in Verbs,10.18653/v1/D16-1240,3
Nonparametric Bayesian Models for Spoken Language Understanding,10.18653/v1/D16-1232,3
Natural Language Model Re-usability for Scaling to Different Domains,10.18653/v1/D16-1222,3
Speed-Accuracy Tradeoffs in Tagging with Variable-Order CRFs and Structured Sparsity,10.18653/v1/D16-1206,3
Modified Dirichlet Distribution: Allowing Negative Parameters to Induce Stronger Sparsity,10.18653/v1/D16-1208,3
Character Sequence Models for Colorful Words,10.18653/v1/D16-1202,3
Long-Short Range Context Neural Networks for Language Modeling,10.18653/v1/D16-1154,2
Transition-Based Dependency Parsing with Heuristic Backtracking,10.18653/v1/D16-1254,2
Numerically Grounded Language Models for Semantic Error Correction,10.18653/v1/D16-1101,2
Antecedent Selection for Sluicing: Structure and Content,10.18653/v1/D16-1131,2
Exploiting Mutual Benefits between Syntax and Semantic Roles using Neural Network,10.18653/v1/D16-1098,2
Learning Robust Representations of Text,10.18653/v1/D16-1207,2
The Effects of the Content of FOMC Communications on US Treasury Rates,10.18653/v1/D16-1226,2
Combining Supervised and Unsupervised Enembles for Knowledge Base Population,10.18653/v1/D16-1201,2
Cross Sentence Inference for Process Knowledge,10.18653/v1/D16-1151,2
Improving Sparse Word Representations with Distributional Inference for Semantic Composition,10.18653/v1/D16-1175,2
Syntactic Parsing of Web Queries,10.18653/v1/D16-1184,2
Learning to Generate Textual Data,10.18653/v1/D16-1167,2
Non-Literal Text Reuse in Historical Texts: An Approach to Identify Reuse Transformations and its Application to Bible Reuse,10.18653/v1/D16-1190,2
Capturing Argument Relationship for Chinese Semantic Role Labeling,10.18653/v1/D16-1212,2
HUME: Human UCCA-Based Evaluation of Machine Translation,10.18653/v1/D16-1134,2
Insertion Position Selection Model for Flexible Non-Terminals in Dependency Tree-to-Tree Machine Translation,10.18653/v1/D16-1247,1
Robust Gram Embeddings,10.18653/v1/D16-1113,1
Unsupervised Timeline Generation for Wikipedia History Articles,10.18653/v1/D16-1259,1
Towards Semi-Automatic Generation of Proposition Banks for Low-Resource Languages,10.18653/v1/D16-1102,1
Morphological Segmentation Inside-Out,10.18653/v1/D16-1256,1
Understanding Negation in Positive Terms Using Syntactic Dependencies,10.18653/v1/D16-1119,1
"Toward Socially-Infused Information Extraction: Embedding Authors, Mentions, and Entities",10.18653/v1/D16-1152,1
LAMB: A Good Shepherd of Morphologically Rich Languages,10.18653/v1/D16-1071,1
Effective Greedy Inference for Graph-based Non-Projective Dependency Parsing,10.18653/v1/D16-1068,1
IRT-based Aggregation Model of Crowdsourced Pairwise Comparison for Evaluating Machine Translations,10.18653/v1/D16-1049,1
Exploiting Sentence Similarities for Better Alignments,10.18653/v1/D16-1237,1
Rule Extraction for Tree-to-Tree Transducers by Cost Minimization,10.18653/v1/D16-1002,1
LSTM Shift-Reduce CCG Parsing,10.18653/v1/D16-1181,1
Non-uniform Language Detection in Technical Writing,10.18653/v1/D16-1194,1
Latent Tree Language Model,10.18653/v1/D16-1042,1
An Evaluation of Parser Robustness for Ungrammatical Sentences,10.18653/v1/D16-1182,1
Learning to Identify Metaphors from a Corpus of Proverbs,10.18653/v1/D16-1220,1
Semi-Supervised Learning of Sequence Models with Method of Moments,10.18653/v1/D16-1028,1
Automatic Extraction of Implicit Interpretations from Modal Constructions,10.18653/v1/D16-1118,0
Fluency detection on communication networks,10.18653/v1/D16-1107,0
Measuring the behavioral impact of machine translation quality improvements with A/B testing,10.18653/v1/D16-1251,0
Poet Admits // Mute Cypher: Beam Search to find Mutually Enciphering Poetic Texts,10.18653/v1/D16-1141,0
Unsupervised Text Recap Extraction for TV Series,10.18653/v1/D16-1185,0
MixKMeans: Clustering Question-Answer Archives,10.18653/v1/D16-1164,0
Transferring User Interests Across Websites with Unstructured Text for Cold-Start Recommendation,10.18653/v1/D16-1077,0
Solving and Generating Chinese Character Riddles,10.18653/v1/D16-1081,0
The Structured Weighted Violations Perceptron Algorithm,10.18653/v1/D16-1045,0
Towards a Convex HMM Surrogate for Word Alignment,10.18653/v1/D16-1051,0
Vector-space models for PPDB paraphrase ranking in context,10.18653/v1/D16-1215,0
Automatic Cross-Lingual Similarization of Dependency Grammars for Tree-based Machine Translation,10.18653/v1/D16-1048,0
Using Syntactic and Semantic Context to Explore Psychodemographic Differences in Self-reference,10.18653/v1/D16-1219,0
Does ‘well-being’ translate on Twitter?,10.18653/v1/D16-1217,0
Practical Neural Networks for NLP: From Theory to Code,,0
Advanced Markov Logic Techniques for Scalable Joint Inference in NLP,,0
Lifelong Machine Learning for Natural Language Processing,,0
Neural Networks for Sentiment Analysis,,0
Continuous Vector Spaces for Cross-language NLP Applications,,0
Methods and Theories for Large-scale Structured Prediction,,0
