Title,DOI,Citations
Transductive Non-linear Learning for Chinese Hypernym Prediction,10.18653/v1/P17-1128,14
Can Syntax Help? Improving an LSTM-based Sentence Compression Model for New Domains,10.18653/v1/P17-1127,14
Model Transfer for Tagging Low-resource Languages using a Bilingual Dictionary,10.18653/v1/P17-2093,14
Neural Joint Model for Transition-based Chinese Syntactic Analysis,10.18653/v1/P17-1111,14
Enriching Complex Networks with Word Embeddings for Detecting Mild Cognitive Impairment from Speech Transcripts,10.18653/v1/P17-1118,13
Neural Semantic Parsing over Multiple Knowledge-bases,10.18653/v1/P17-2098,13
Naturalizing a Programming Language via Interactive Learning,10.18653/v1/P17-1086,13
A Transition-Based Directed Acyclic Graph Parser for UCCA,10.18653/v1/P17-1104,13
Translating Neuralese,10.18653/v1/P17-1022,13
Incorporating Word Reordering Knowledge into Attention-based Neural Machine Translation,10.18653/v1/P17-1140,13
Topical Coherence in LDA-based Models through Induced Segmentation,10.18653/v1/P17-1165,12
Adversarial Adaptation of Synthetic or Stale Data,10.18653/v1/P17-1119,12
Learning Structured Natural Language Representations for Semantic Parsing,10.18653/v1/P17-1005,12
AMR-to-text Generation with Synchronous Node Replacement Grammar,10.18653/v1/P17-2002,12
Jointly Extracting Relations with Class Ties via Effective Deep Ranking,10.18653/v1/P17-1166,12
Linguistic analysis of differences in portrayal of movie characters,10.18653/v1/P17-1153,12
Methodical Evaluation of Arabic Word Embeddings,10.18653/v1/P17-2072,11
EviNets: Neural Networks for Combining Evidence Signals for Factoid Question Answering,10.18653/v1/P17-2047,11
Argumentation Quality Assessment: Theory vs. Practice,10.18653/v1/P17-2039,11
Cross-lingual Distillation for Text Classification,10.18653/v1/P17-1130,11
Probabilistic Typology: Deep Generative Models of Vowel Inventories,10.18653/v1/P17-1109,11
Abstract Meaning Representation Parsing using LSTM Recurrent Neural Networks,10.18653/v1/P17-1043,11
Understanding Task Design Trade-offs in Crowdsourced Paraphrase Collection,10.18653/v1/P17-2017,11
A Neural Local Coherence Model,10.18653/v1/P17-1121,11
Multilingual Connotation Frames: A Case Study on Social Media for Targeted Sentiment Analysis and Forecast,10.18653/v1/P17-2073,10
Self-Crowdsourcing Training for Relation Extraction,10.18653/v1/P17-2082,10
Integrating Deep Linguistic Features in Factuality Prediction over Unified Datasets,10.18653/v1/P17-2056,10
A Multidimensional Lexicon for Interpersonal Stancetaking,10.18653/v1/P17-1082,10
Ontology-Aware Token Embeddings for Prepositional Phrase Attachment,10.18653/v1/P17-1191,10
Found in Translation: Reconstructing Phylogenetic Language Trees from Translations,10.18653/v1/P17-1049,10
Towards a Seamless Integration of Word Senses into Downstream NLP Applications,10.18653/v1/P17-1170,10
Representing Sentences as Low-Rank Subspaces,10.18653/v1/P17-2099,10
A Corpus of Annotated Revisions for Studying Argumentative Writing,10.18653/v1/P17-1144,10
Pay Attention to the Ending:Strong Neural Baselines for the ROC Story Cloze Task,10.18653/v1/P17-2097,10
Scalable Bayesian Learning of Recurrent Neural Networks for Language Modeling,10.18653/v1/P17-1030,10
Chat Detection in an Intelligent Assistant: Combining Task-oriented and Non-task-oriented Spoken Dialogue Systems,10.18653/v1/P17-1120,10
Character-Aware Neural Morphological Disambiguation,10.18653/v1/P17-2105,10
Incorporating Uncertainty into Deep Learning for Spoken Language Assessment,10.18653/v1/P17-2008,9
Temporal Orientation of Tweets for Predicting Income of Users,10.18653/v1/P17-2104,9
Active Sentiment Domain Adaptation,10.18653/v1/P17-1156,8
Neural Architectures for Multilingual Semantic Parsing,10.18653/v1/P17-2007,8
Morphological Inflection Generation with Hard Monotonic Attention,10.18653/v1/P17-1183,8
Morph-fitting: Fine-Tuning Word Vector Spaces with Simple Language-Specific Rules,10.18653/v1/P17-1006,8
Evaluation Metrics for Machine Reading Comprehension: Prerequisite Skills and Readability,10.18653/v1/P17-1075,7
List-only Entity Linking,10.18653/v1/P17-2085,7
Recognizing Counterfactual Thinking in Social Media Texts,10.18653/v1/P17-2103,7
Vancouver Welcomes You! Minimalist Location Metonymy Resolution,10.18653/v1/P17-1115,7
Chunk-Based Bi-Scale Decoder for Neural Machine Translation,10.18653/v1/P17-2092,7
Semantic Word Clusters Using Signed Spectral Clustering,10.18653/v1/P17-1087,7
Joint Modeling of Content and Discourse Relations in Dialogues,10.18653/v1/P17-1090,6
Riemannian Optimization for Skip-Gram Negative Sampling,10.18653/v1/P17-1185,6
Learning to Create and Reuse Words in Open-Vocabulary Neural Language Modeling,10.18653/v1/P17-1137,6
Cardinal Virtues: Extracting Relation Cardinalities from Text,10.18653/v1/P17-2055,6
Improving Neural Parsing by Disentangling Model Combination and Reranking Effects,10.18653/v1/P17-2025,6
A Constituent-Centric Neural Architecture for Reading Comprehension,10.18653/v1/P17-1129,6
Detecting annotation noise in automatically labelled data,10.18653/v1/P17-1107,6
Robust Incremental Neural Semantic Graph Parsing,10.18653/v1/P17-1112,6
Universal Dependencies Parsing for Colloquial Singaporean English,10.18653/v1/P17-1159,6
Leveraging Behavioral and Social Information for Weakly Supervised Collective Classification of Political Discourse on Twitter,10.18653/v1/P17-1069,6
Character Composition Model with Convolutional Neural Networks for Dependency Parsing on Morphologically Rich Languages,10.18653/v1/P17-2106,5
Tandem Anchoring: a Multiword Anchor Approach for Interactive Topic Modeling,10.18653/v1/P17-1083,5
Learning attention for historical text normalization by learning to pronounce,10.18653/v1/P17-1031,5
Lexical Features in Coreference Resolution: To be Used With Caution,10.18653/v1/P17-2003,5
Semantic Dependency Parsing via Book Embedding,10.18653/v1/P17-1077,5
Learning Topic-Sensitive Word Representations,10.18653/v1/P17-2070,5
Group Sparse CNNs for Question Classification with Answer Sets,10.18653/v1/P17-2053,5
Challenging Language-Dependent Segmentation for Arabic: An Application to Machine Translation and Part-of-Speech Tagging,10.18653/v1/P17-2095,5
Multi-space Variational Encoder-Decoders for Semi-supervised Labeled Sequence Transduction,10.18653/v1/P17-1029,5
Semantic Parsing of Pre-university Math Problems,10.18653/v1/P17-1195,5
Improving Implicit Discourse Relation Recognition with Discourse-specific Word Embeddings,10.18653/v1/P17-2042,5
Efficient Extraction of Pseudo-Parallel Sentences from Raw Monolingual Data Using Word Embeddings,10.18653/v1/P17-2062,5
Exploiting Domain Knowledge via Grouped Weight Sharing with Application to Text Categorization,10.18653/v1/P17-2024,5
The Role of Prosody and Speech Register in Word Segmentation: A Computational Modelling Perspective,10.18653/v1/P17-2028,5
Deep Learning in Semantic Kernel Spaces,10.18653/v1/P17-1032,4
A Generative Attentional Neural Network Model for Dialogue Act Classification,10.18653/v1/P17-2083,4
Discourse Mode Identification in Essays,10.18653/v1/P17-1011,4
Differentiable Scheduled Sampling for Credit Assignment,10.18653/v1/P17-2058,4
Hybrid Neural Network Alignment and Lexicon Model in Direct HMM for Statistical Machine Translation,10.18653/v1/P17-2020,4
Feature-Rich Networks for Knowledge Base Completion,10.18653/v1/P17-2051,4
An Analysis of Action Recognition Datasets for Language and Vision Tasks,10.18653/v1/P17-2011,4
Verb Physics: Relative Physical Knowledge of Actions and Objects,10.18653/v1/P17-1025,4
Other Topics You May Also Agree or Disagree: Modeling Inter-Topic Preferences using Tweets and Matrix Factorization,10.18653/v1/P17-1037,4
Predicting Native Language from Gaze,10.18653/v1/P17-1050,4
TextFlow: A Text Similarity Measure based on Continuous Sequences,10.18653/v1/P17-1071,4
Neural Modeling of Multi-Predicate Interactions for Japanese Predicate Argument Structure Analysis,10.18653/v1/P17-1146,4
Determining Gains Acquired from Word Embedding Quantitatively Using Discrete Distribution Clustering,10.18653/v1/P17-1169,4
Joint Optimization of User-desired Content in Multi-document Summaries by Learning from User Feedback,10.18653/v1/P17-1124,4
Oracle Summaries of Compressive Summarization,10.18653/v1/P17-2043,3
Vector space models for evaluating semantic fluency in autism,10.18653/v1/P17-2006,3
Determining Whether and When People Participate in the Events They Tweet About,10.18653/v1/P17-2101,3
Cross-lingual and cross-domain discourse segmentation of entire documents,10.18653/v1/P17-2037,3
Information-Theory Interpretation of the Skip-Gram Negative-Sampling Objective Function,10.18653/v1/P17-2026,3
A Network Framework for Noisy Label Aggregation in Social Media,10.18653/v1/P17-2077,3
"Parsing to 1-Endpoint-Crossing, Pagenumber-2 Graphs",10.18653/v1/P17-1193,3
Fine-Grained Entity Typing with High-Multiplicity Assignments,10.18653/v1/P17-2052,3
Learning Lexico-Functional Patterns for First-Person Affect,10.18653/v1/P17-2022,3
Speeding Up Neural Machine Translation Decoding by Shrinking Run-time Vocabulary,10.18653/v1/P17-2091,3
Discourse Annotation of Non-native Spontaneous Spoken Responses Using the Rhetorical Structure Theory Framework,10.18653/v1/P17-2041,3
Supervised Learning of Automatic Pyramid for Optimization-Based Multi-Document Summarization,10.18653/v1/P17-1100,3
English Event Detection With Translated Language Features,10.18653/v1/P17-2046,3
Bandit Structured Prediction for Neural Sequence-to-Sequence Learning,10.18653/v1/P17-1138,3
One-Shot Neural Cross-Lingual Transfer for Paradigm Completion,10.18653/v1/P17-1182,2
Improving Semantic Composition with Offset Inference,10.18653/v1/P17-2069,2
Spectral Analysis of Information Density in Dialogue Predicts Collaborative Task Performance,10.18653/v1/P17-1058,2
"Friendships, Rivalries, and Trysts: Characterizing Relations between Ideas in Texts",10.18653/v1/P17-1072,2
Neural Machine Translation via Binary Code Prediction,10.18653/v1/P17-1079,2
Polish evaluation dataset for compositional distributional semantics models,10.18653/v1/P17-1073,2
Chunk-based Decoder for Neural Machine Translation,10.18653/v1/P17-1174,2
EuroSense: Automatic Harvesting of Multilingual Sense Annotations from Parallel Text,10.18653/v1/P17-2094,2
Unsupervised Text Segmentation Based on Native Language Characteristics,10.18653/v1/P17-1134,2
Improving Native Language Identification by Using Spelling Errors,10.18653/v1/P17-2086,2
Obtaining referential word meanings from visual and distributional information: Experiments on object naming,10.18653/v1/P17-1023,2
Understanding and Detecting Supporting Arguments of Diverse Types,10.18653/v1/P17-2032,2
Error-repair Dependency Parsing for Ungrammatical Texts,10.18653/v1/P17-2030,2
A Generative Parser with a Discriminative Recognition Algorithm,10.18653/v1/P17-2019,2
Disfluency Detection using a Noisy Channel Model and a Deep Neural Language Model,10.18653/v1/P17-2087,1
How (not) to train a dependency parser: The curious case of jackknifing part-of-speech taggers,10.18653/v1/P17-2107,1
Sentence Alignment Methods for Improving Text Simplification Systems,10.18653/v1/P17-2016,1
Parser Adaptation for Social Media by Integrating Normalization,10.18653/v1/P17-2078,1
Implicitly-Defined Neural Networks for Sequence Labeling,10.18653/v1/P17-2027,1
Apples to Apples: Learning Semantics of Common Entities Through a Novel Comprehension Task,10.18653/v1/P17-1084,1
Don’t understand a measure? Learn it: Structured Prediction for Coreference Resolution optimizing its measures,10.18653/v1/P17-1094,1
An Algebra for Feature Extraction,10.18653/v1/P17-1173,1
A Progressive Learning Approach to Chinese SRL Using Heterogeneous Data,10.18653/v1/P17-1189,1
Identifying 1950s American Jazz Musicians: Fine-Grained IsA Extraction via Modifier Composition,10.18653/v1/P17-1192,1
Evaluating Compound Splitters Extrinsically with Textual Entailment,10.18653/v1/P17-2010,1
On the Distribution of Lexical Features at Multiple Levels of Analysis,10.18653/v1/P17-2013,1
Data-Driven Broad-Coverage Grammars for Opinionated Natural Language Generation (ONLG),10.18653/v1/P17-1122,1
Japanese Sentence Compression with a Large Training Dataset,10.18653/v1/P17-2044,1
Pocket Knowledge Base Population,10.18653/v1/P17-2048,1
Detection of Chinese Word Usage Errors for Non-Native Chinese Learners with Bidirectional LSTM,10.18653/v1/P17-2064,1
Feature Hashing for Language and Dialect Identification,10.18653/v1/P17-2063,1
"Multimodal Machine Learning: Integrating Language, Vision and Speech",,0
End-to-End Non-Factoid Question Answering with an Interactive Visualization of Neural Attention Weights,,0
Interactive Visual Analysis of Transcribed Multi-Party Discourse,,0
Hafez: an Interactive Poetry Generation System,,0
Extended Named Entity Recognition API and Its Applications in Language Education,,0
Exploring Diachronic Lexical Semantics with JeSemE,,0
ESTEEM: A Novel Framework for Qualitatively Evaluating and Visualizing Spatiotemporal Embeddings in Social Media,,0
Automating Biomedical Evidence Synthesis: RobotReviewer,,0
Benben: A Chinese Intelligent Conversational Robot,,0
Olelo: A Question Answering Application for Biomedicine,,0
"Annotating tense, mood and voice for English, French and German",,0
Negotiation of Antibiotic Treatment in Medical Consultations: A Corpus Based Study,,0
Varying Linguistic Purposes of Emoji in (Twitter) Context,,0
An Empirical Study on End-to-End Sentence Modelling,,0
Life-iNet: A Structured Network-Based Knowledge Exploration and Analytics System for Life Sciences,,0
RelTextRank: An Open Source Framework for Building Relational Syntactic-Semantic Text Pair Representations,,0
OpenNMT: Open-Source Toolkit for Neural Machine Translation,,0
PyDial: A Multi-domain Statistical Dialogue System Toolkit,,0
Deep Learning for Semantic Composition,,0
Beyond Words: Deep Learning for Multiword Expressions and Collocations,,0
Scattertext: a Browser-Based Tool for Visualizing how Corpora Differ,,0
Semedico: A Comprehensive Semantic Search Engine for the Life Sciences,,0
Fast Forward Through Opportunistic Incremental Meaning Representation Construction,,0
SuperAgent: A Customer Service Chatbot for E-commerce Websites,,0
Swanson linking revisited: Accelerating literature-based discovery across domains using a conceptual influence graph,,0
UCCAApp: Web-application for Syntactic and Semantic Phrase-based Annotation,,0
WebChild 2.0 : Fine-Grained Commonsense Knowledge Distillation,,0
Deep Learning for Dialogue Systems,,0
Zara Returns: Improved Personality Induction and Adaptation by an Empathetic Virtual Agent,,0
NLP for Precision Medicine,,0
Modeling Situations in Neural Chat Bots,,0
Automatic Generation of Jokes in Hindi,,0
Predicting Depression for Japanese Blog Text,,0
Generating Steganographic Text with LSTMs,,0
Automatic Compositor Attribution in the First Folio of Shakespeare,10.18653/v1/P17-2065,0
A Deep Network with Visual Text Composition Behavior,10.18653/v1/P17-2059,0
Detecting Good Arguments in a Non-Topic-Specific Way: An Oxymoron?,10.18653/v1/P17-2038,0
Arc-swift: A Novel Transition System for Dependency Parsing,10.18653/v1/P17-2018,0
A Principled Framework for Evaluating Summarizers: Comparing Models of Summary Quality against Human Judgments,10.18653/v1/P17-2005,0
Alternative Objective Functions for Training MT Evaluation Metrics,10.18653/v1/P17-2004,0
