Title,DOI,Citations
The Effect of Higher-Order Dependency Features in Discriminative Phrase-Structure Parsing,,0
Using CCG categories to improve Hindi dependency parsing,,0
Nonparametric Bayesian Inference and Efficient Parsing for Tree-adjoining Grammars,,0
Iterative Transformation of Annotation Guidelines for Constituency Parsing,,0
Dependency Parser Adaptation with Subtrees from Auto-Parsed Target Domain Data,,0
A Unified Morpho-Syntactic Scheme of Stanford Dependencies,,0
A System for Summarizing Scientific Topics Starting from Keywords,,0
Sequential Summarization: A New Application for Timely Updated Twitter Trending Topics,,0
Using Integer Linear Programming in Concept-to-Text Generation to Produce More Compact Texts,,0
Semantic Roles for String to Tree Machine Translation,,0
Language Independent Connectivity Strength Features for Phrase Pivot Statistical Machine Translation,,0
Learning Non-linear Features for Machine Translation Using Gradient Boosting Machines,,0
Can Markov Models Over Minimal Translation Units Help Phrase-Based SMT?,,0
Identifying English and Hungarian Light Verb Constructions: A Contrastive Approach,,0
Random Walk Factoid Annotation for Collective Discourse,,0
“Let Everything Turn Well in Your Wife”: Generation of Adult Humor Using Lexical Constraints,,0
Discriminative Approach to Fill-in-the-Blank Quiz Generation for Language Learners,,0
Modeling of term-distance and term-occurrence information for improving n-gram language model performance,,0
Unsupervised joke generation from big data,,0
Semantic Neighborhoods as Hypergraphs,,0
TopicSpam: a Topic-Model based approach for spam detection,,0
Latent Semantic Matching: Application to Cross-language Text Categorization without Alignment Information,,0
Combination of Recurrent Neural Networks and Factored Language Models for Code-Switching Language Modeling,,0
Enriching Entity Translation Discovery using Selective Temporality,,0
Is word-to-phone mapping better than phone-phone mapping for handling English words?,,0
Broadcast News Story Segmentation Using Manifold Learning on Latent Topic Distributions,,0
Accurate Word Segmentation using Transliteration and Language Model Projection,,0
Improving Chinese Word Segmentation on Micro-blog Using Rich Punctuations,,0
Co-regularizing character-based and word-based models for semi-supervised Chinese word segmentation,,0
An improved MDL-based compression algorithm for unsupervised word segmentation,,0
Automatic Coupling of Answer Extraction and Information Retrieval,,0
Post-Retrieval Clustering Using Third-Order Similarity Measures,,0
Are Semantically Coherent Topic Models Useful for Ad Hoc Information Retrieval?,,0
Automated Pyramid Scoring of Summaries using Distributional Semantics,,0
English-to-Russian MT evaluation campaign,,0
IndoNet: A Multilingual Lexical Knowledge Network for Indian Languages,,0
Building Japanese Textual Entailment Specialized Data Sets for Inference of Basic Sentence Relations,,0
Bilingual Data Cleaning for SMT using Graph-based Random Walk,,0
A Tightly-coupled Unsupervised Clustering and Bilingual Alignment Model for Transliteration,,0
Generalized Reordering Rules for Improved SMT,,0
Bilingual Lexical Cohesion Trigger Model for Document-Level Machine Translation,,0
Improving machine translation by training against an automatic semantic frame based evaluation metric,,0
A Novel Translation Framework Based on Rhetorical Structure Theory,,0
Stem Translation with Affix-Based Rule Selection for Agglutinative Languages,,0
A Novel Graph-based Compact Representation of Word Alignment,,0
Learning to Prune: Context-Sensitive Pruning for Syntactic MT,,0
Automatically Predicting Sentence Translation Difficulty,,0
Stacking for Statistical Machine Translation,,0
Building Comparable Corpora Based on Bilingual LDA Model,,0
Sign Language Lexical Recognition With Propositional Dynamic Logic,,0
Task Alternation in Parallel Sentence Retrieval for Twitter Translation,,0
Using Context Vectors in Improving a Machine Translation System with Bridge Language,,0
Cross-lingual Projections between Languages from Different Families,,0
Enhanced and Portable Dependency Projection Algorithms Using Interlinear Glossed Text,,0
Sorani Kurdish versus Kurmanji Kurdish: An Empirical Comparison,,0
Context-Dependent Multilingual Lexical Lookup for Under-Resourced Languages,,0
Mining Equivalent Relations from Linked Data,,0
Using Lexical Expansion to Learn Inference Rules from Sparse Data,,0
Scalable Modified Kneser-Ney Language Model Estimation,,0
A Lightweight and High Performance Monolingual Word Aligner,,0
Integrating Translation Memory into Phrase-Based Machine Translation during Decoding,,0
PLIS: a Probabilistic Lexical Inference System,,0
SORT: An Interactive Source-Rewriting Tool for Improved Translation,,0
QuEst - A translation quality estimation framework,,0
PhonMatrix: Visualizing co-occurrence constraints of sounds,,0
PAL: A Chatterbot System for Answering Domain-specific Questions,,0
"Meet EDGAR, a tutoring agent at MONSERRATE",,0
ICARUS – An Extensible Graphical Search Tool for Dependency Treebanks,,0
FudanNLP: A Toolkit for Chinese Natural Language Processing,,0
Extending an interoperable platform to facilitate the creation of multilingual and multimodal NLP applications,,0
DKPro WSD: A Generalized UIMA-based Framework for Word Sense Disambiguation,,0
DISSECT - DIStributional SEmantics Composition Toolkit,,0
Detecting Event-Related Links and Sentiments from Social Media Texts,,0
AnnoMarket: An Open Cloud Platform for NLP,,0
An Open Source Toolkit for Quantitative Historical Linguistics,,0
A Stacking-based Approach to Twitter User Geolocation Prediction,,0
"WebAnno: A Flexible, Web-based and Visually Supported System for Distributed Annotations",,0
Deepfix: Statistical Post-editing of Statistical Machine Translation Using Deep Syntactic Analysis,,0
A corpus-based evaluation method for Distributional Semantic Models,,0
Robust multilingual statistical morphological generation models,,0
Exploring Word Order Universals: a Probabilistic Graphical Model Approach,,0
"Simple, readable sub-sentences",,0
High-quality Training Data Selection using Latent Topics for Graph-based Semi-supervised Learning,,0
Travatar: A Forest-to-String Machine Translation Engine based on Tree Transducers,,0
A Java Framework for Multilingual Definition and Hypernym Extraction,,0
A Learner Corpus-based Approach to Verb Suggestion for ESL,,0
A Visual Analytics System for Cluster Exploration,,0
Variational Inference for Structured NLP Models,,0
Robust Automated Natural Language Processing with Multiword Expressions and Collocations,,0
Exploiting Social Media for Natural Language Processing: Bridging the Gap between Language-centric and Real-world Applications,,0
Decipherment,,0
Semantic Parsing with Combinatory Categorial Grammars,,0
Visual Features for Linguists: Basic image analysis techniques for multimodally-curious NLPers,,0
Mr. MIRA: Open-Source Large-Margin Structured Learning on MapReduce,,0
Docent: A Document-Level Decoder for Phrase-Based Statistical Machine Translation,,0
VSEM: An open library for visual semantics representation,,0
tSEARCH: Flexible and Fast Search over Automatic Translations for Improved Quality/Error Analysis,,0
TransDoop: A Map-Reduce based Crowdsourced Translation for Complex Domain,,0
Tag2Blog: Narrative Generation from Satellite Tag Data,,0
SEMILAR: The Semantic Similarity Toolkit,,0
Propminer: A Workflow for Interactive Information Extraction and Exploration using Dependency Trees,,0
PATHS: A System for Accessing Cultural Heritage Collections,,0
ParaQuery: Making Sense of Paraphrase Collections,,0
Linggle: a Web-scale Linguistic Search Engine for Words in Context,,0
HYENA-live: Fine-Grained Online Entity Type Classification from Natural-language Text,,0
Fluid Construction Grammar for Historical and Evolutionary Linguistics,,0
DKPro Similarity: An Open Source Framework for Text Similarity,,0
Development and Analysis of NLP Pipelines in Argo,,0
A New Syntactic Metric for Evaluation of Machine Translation,,0
Psycholinguistically Motivated Computational Models on the Organization and Processing of Morphologically Complex Words,,0
Addressing Ambiguity in Unsupervised Part-of-Speech Induction with Substitute Vectors,,0
Detecting Chronic Critics Based on Sentiment Polarity and User’s Behavior in Social Media,,0
Extracting Events with Informal Temporal References in Personal Histories in Online Communities,,0
Identifying Opinion Subgroups in Arabic Online Discussions,,0
Are School-of-thought Words Characterizable?,,0
Extra-Linguistic Constraints on Stance Recognition in Ideological Debates,,0
Towards Accurate Distant Supervision for Relational Facts Extraction,,0
Automatic Term Ambiguity Detection,,0
Recognizing Identical Events with Graph Kernels,,0
Generalizing Image Captions for Image-Text Parallel Corpus,,0
Building and Evaluating a Distributional Memory for Croatian,,0
An Information Theoretic Approach to Bilingual Word Clustering,,0
Exploiting Qualitative Information from Automatic Word Alignment for Cross-lingual NLP Tasks,,0
The Effects of Lexical Resource Quality on Preference Violation Detection,,0
Context Vector Disambiguation for Bilingual Lexicon Extraction from Comparable Corpora,,0
Variable Bit Quantisation for LSH,,0
Smatch: an Evaluation Metric for Semantic Feature Structures,,0
Outsourcing FrameNet to the Crowd,,0
Diathesis alternation approximation for verb clustering,,0
Derivational Smoothing for Syntactic Distributional Semantics,,0
Annotation of regular polysemy and underspecification,,0
Typesetting for Improved Readability using Lexical and Syntactic Information,,0
Learning Semantic Textual Similarity with Structural Representations,,0
Multimodal DBN for Predicting High-Quality Answers in cQA portals,,0
Bi-directional Inter-dependencies of Subjective Expressions and Targets and their Value for a Joint Model,,0
Identifying Sentiment Words Using an Optimization-based Model without Seed Words,,0
What causes a causal relation? Detecting Causal Triggers in Biomedical Scientific Discourse,,0
A Comparison of Techniques to Automatically Identify Complex Words.,,0
Question Analysis for Polish Question Answering,,0
Computational considerations of comparisons and similes,,0
Multigraph Clustering for Unsupervised Coreference Resolution,,0
Annotating named entities in clinical text by combining pre-annotation and active learning,,0
Topic Modeling Based Classification of Clinical Reports,,0
Understanding Verbs based on Overlapping Verbs Senses,,0
Automated Collocation Suggestion for Japanese Second Language Learners,,0
Text Classification based on the Latent Topics of Important Sentences extracted by the PageRank Algorithm,,0
Survey on parsing three dependency representations for English,,0
Detecting Turnarounds in Sentiment Analysis: Thwarting,,0
Detecting Metaphor by Contextual Analogy,,0
Patient Experience in Online Support Forums: Modeling Interpersonal Interactions and Medication Use,,0
Crawling microblogging services to gather language-classified URLs. Workflow and case study,,0
Categorization of Turkish News Documents with Morphological Analysis,,0
A New Set of Norms for Semantic Relatedness Measures,,0
Computerized Analysis of a Verbal Fluency Test,,0
Word surprisal predicts N400 amplitude during reading,,0
Does Korean defeat phonotactic word segmentation?,,0
Explicit and Implicit Syntactic Features for Text Classification,,0
On the Predictability of Human Assessment: when Matrix Completion Meets NLP Evaluation,,0
A Decade of Automatic Content Evaluation of News Summaries: Reassessing the State of the Art,,0
GuiTAR-based Pronominal Anaphora Resolution in Bengali,,0
Punctuation Prediction with Transition-based Parsing,,0
Mining Informal Language from Chinese Microtext: Joint Word Recognition and Segmentation,,0
The Impact of Topic Bias on Quality Flaw Prediction in Wikipedia,,0
Using Conceptual Class Attributes to Characterize Social Media Users,,0
Learning to lemmatise Polish noun phrases,,0
Large tagset labeling using Feed Forward Neural Networks. Case study on Romanian Language,,0
Multilingual Affect Polarity and Valence Prediction in Metaphor-Rich Texts,,0
Discovering User Interactions in Ideological Discussions,,0
Creating Similarity: Lateral Thinking for Vertical Similarity Judgments,,0
Bridging Languages through Etymology: The case of cross language text categorization,,0
Transfer Learning Based Cross-lingual Knowledge Extraction for Wikipedia,,0
Bootstrapping Entity Translation on Weakly Comparable Corpora,,0
Non-Monotonic Sentence Alignment via Semisupervised Learning,,0
Decipherment Complexity in 1:1 Substitution Ciphers,,0
Name-aware Machine Translation,,0
Using subcategorization knowledge to improve case prediction for translation to German,,0
Real-World Semi-Supervised Learning of POS-Taggers for Low-Resource Languages,,0
Models of Semantic Representation with Visual Attributes,,0
Identifying Bad Semantic Neighbors for Improving Distributional Thesauri,,0
ParGramBank: The ParGram Parallel Treebank,,0
Collective Annotation of Linguistic Resources: Basic Principles and a Formal Model,,0
GlossBoot: Bootstrapping Multilingual Domain Glossaries from the Web,,0
Generating Synthetic Comparable Questions for News Articles,,0
Discriminative Learning with Natural Annotations: Word Segmentation as a Case Study,,0
Benefactive/Malefactive Event and Writer Attitude Annotation,,0
Graph-based Semi-Supervised Model for Joint Chinese Word Segmentation and Part-of-Speech Tagging,,0
Probabilistic Sense Sentiment Similarity through Hidden Emotions,,0
Utterance-Level Multimodal Sentiment Analysis,,0
Predicting and Eliciting Addressee’s Emotion in Online Dialogue,,0
Sentiment Relevance,,0
Automatic detection of deception in child-produced speech using syntactic complexity features,,0
Grounded Unsupervised Semantic Parsing,,0
Parsing Graphs with Hyperedge Replacement Grammars,,0
Semi-Supervised Semantic Tagging of Conversational Understanding using Markov Topic Regression,,0
Margin-based Decomposed Amortized Inference,,0
The Role of Syntax in Vector Space Models of Compositional Semantics,,0
Density Maximization in Context-Sense Metric Space for All-words WSD,,0
Semantic Frames to Predict Stock Price Movement,,0
Improved Lexical Acquisition through DPP-based Verb Clustering,,0
Statistical Machine Translation Improves Question Retrieval in Community Question Answering via Matrix Factorization,,0
Part-of-Speech Induction in Dependency Trees for Statistical Machine Translation,,0
A Multi-Domain Translation Model Framework for Statistical Machine Translation,,0
Enlisting the Ghost: Modeling Empty Categories for Machine Translation,,0
Shallow Local Multi-Bottom-up Tree Transducers in Statistical Machine Translation,,0
Hierarchical Phrase Table Combination for Machine Translation,,0
Additive Neural Networks for Statistical Machine Translation,,0
An Infinite Hierarchical Bayesian Model of Phrasal Translation,,0
Coordination Structures in Dependency Treebanks,,0
Feature-Based Selection of Dependency Paths in Ad Hoc Information Retrieval,,0
Improving pairwise coreference models through feature space hierarchy learning,,0
Combining Intra- and Multi-sentential Rhetorical Parsing for Document-level Discourse Analysis,,0
Universal Conceptual Cognitive Annotation (UCCA),,0
Adapting Discriminative Reranking to Grounded Language Learning,,0
Unsupervised Transcription of Historical Documents,,0
Fast and Robust Compressive Summarization with Dual Decomposition and Multi-Task Learning,,0
Improved Bayesian Logistic Supervised Topic Models with Data Augmentation,,0
Microblogs as Parallel Corpora,,0
Word Alignment Modeling with Context Dependent Deep Neural Network,,0
Distortion Model Considering Rich Context for Statistical Machine Translation,,0
General binarization for parsing and translation,,0
A Transition-Based Dependency Parser Using a Dynamic Parsing Strategy,,0
Chinese Parsing Exploiting Characters,,0
Decentralized Entity-Level Modeling for Coreference Resolution,,0
Recognizing Rare Social Phenomena in Conversation: Empowerment Detection in Support Group Chatrooms,,0
Graph-based Local Coherence Modeling,,0
Language-Independent Discriminative Parsing of Temporal Expressions,,0
Joint Event Extraction via Structured Prediction with Global Features,,0
"Plurality, Negation, and Quantification:Towards Comprehensive Quantifier Scope Disambiguation",,0
Grounded Language Learning from Video Described with Sentences,,0
Smoothed marginal distribution constraints for language modeling,,0
Modelling Annotator Bias with Multi-task Gaussian Processes: An Application to Machine Translation Quality Estimation,,0
Training Nondeficient Variants of IBM-3 and IBM-4 for Word Alignment,,0
Linking Tweets to News: A Framework to Enrich Short Text Data in Social Media,,0
A computational approach to politeness with application to social factors,,0
Modeling Thesis Clarity in Student Essays,,0
Is a 204 cm Man Tall or Small ? Acquisition of Numerical Common Sense from the Web,,0
Leveraging Synthetic Discourse Data via Multi-task Learning for Implicit Discourse Relation Recognition,,0
Discriminative state tracking for spoken dialog systems,,0
Parsing with Compositional Vector Grammars,,0
Nonconvex Global Optimization for Latent-Variable Models,,0
Fast and Accurate Shift-Reduce Constituent Parsing,,0
Large-scale Semantic Parsing via Schema Matching and Lexicon Extension,,0
The Haves and the Have-Nots: Leveraging Unlabelled Corpora for Sentiment Analysis,,0
Extracting bilingual terminologies from comparable corpora,,0
Probabilistic Domain Modelling With Contextualized Distributional Semantic Vectors,,0
Automatic Interpretation of the English Possessive,,0
Translating Italian connectives into Italian Sign Language,,0
Scalable Decipherment for Machine Translation via Hash Sampling,,0
Learning Latent Personas of Film Characters,,0
Scaling Semi-supervised Naive Bayes with Feature Marginals,,0
A Markov Model of Machine Translation using Non-parametric Bayesian Inference,,0
Advancements in Reordering Models for Statistical Machine Translation,,0
Fast and Adaptive Online Training of Feature-Rich Translation Models,,0
A Context Free TAG Variant,,0
Transfer Learning for Constituency-Based Grammars,,0
Stop-probability estimates computed on a large corpus improve Unsupervised Dependency Parsing,,0
A user-centric model of voting intention from Social Media,,0
Using Supervised Bigram-based ILP for Extractive Summarization,,0
Summarization Through Submodularity and Dispersion,,0
Compositional-ly Derived Representations of Morphologically Complex Words in Distributional Semantics,,0
Question Answering Using Enhanced Lexical Semantic Models,,0
Why-Question Answering using Intra- and Inter-Sentential Causal Relations,,0
Deceptive Answer Prediction with User Preference Graph,,0
Crowd Prefers the Middle Path: A New IAA Metric for Crowdsourcing Reveals Turker Biases in Query Segmentation,,0
Evaluating Text Segmentation using Boundary Edit Distance,,0
Offspring from Reproduction Problems: What Replication Failure Teaches Us,,0
Public Dialogue: Analysis of Tolerance in Online Discussions,,0
Lightly Supervised Learning of Procedural Dialog Systems,,0
Evaluating a City Exploration Dialogue System with Integrated Question-Answering and Pedestrian Navigation,,0
Linguistic Models for Analyzing and Detecting Biased Language,,0
Joint Inference for Fine-grained Opinion Extraction,,0
"A Bayesian Model for Joint Unsupervised Induction of Sentiment, Aspect and Discourse Representations",,0
Aid is Out There: Looking for Help from Tweets during a Large Scale Disaster,,0
Paraphrase-Driven Learning for Open Question Answering,,0
Machine Translation Detection from Monolingual Web-Text,,0
Integrating Phrase-based Reordering Features into a Chart-based Decoder for Machine Translation,,0
Social Text Normalization using Contextual Graph Random Walks,,0
Beam Search for Solving Substitution Ciphers,,0
Named Entity Recognition using Cross-lingual Resources: Arabic as an Example,,0
Combining Referring Expression Generation and Surface Realization: A Corpus-Based Investigation of Architectures,,0
Improving Text Simplification Language Modeling Using Unsimplified Text Data,,0
Syntactic Patterns versus Word Alignment: Extracting Opinion Targets from Online Reviews,,0
Mining Opinion Words and Opinion Targets in a Two-Stage Framework,,0
Connotation Lexicon: A Dash of Sentiment Beneath the Surface Meaning,,0
PARMA: A Predicate Argument Aligner,,0
Arguments and Modifiers from the Learner’s Perspective,,0
Easy-First POS Tagging and Dependency Parsing with Beam Search,,0
Joint Inference for Heterogeneous Dependency Parsing,,0
An Empirical Examination of Challenges in Chinese Parsing,,0
Universal Dependency Annotation for Multilingual Parsing,,0
Learning to Order Natural Language Texts,,0
Domain-Specific Coreference Resolution with Lexicalized Features,,0
Implicatures and Nested Beliefs in Approximate Decentralized-POMDPs,,0
Aggregated Word Pair Features for Implicit Discourse Relation Disambiguation,,0
An Empirical Study on Uncertainty Identification in Social Media Context,,0
Translating Dialectal Arabic to English,,0
A relatedness benchmark to test the role of determiners in compositional distributional semantics,,0
Semantic Parsing as Machine Translation,,0
Paraphrasing Adaptation for Web Search Ranking,,0
Natural Language Models for Predicting Programming Comments,,0
Learning Entity Representation for Entity Disambiguation,,0
Exploiting Topic based Twitter Sentiment for Stock Prediction,,0
Supervised Model Learning with Feature Grouping based on a Discrete Constraint,,0
A Tale about PRO and Monsters,,0
Exact Maximum Inference for the Fertility Hidden Markov Model,,0
Unsupervised Consonant-Vowel Prediction over Hundreds of Languages,,0
A joint model of word segmentation and phonological variation for English word-final /t/-deletion,,0
Subtree Extractive Summarization via Submodular Maximization,,0
Embedding Semantic Similarity in Tree Kernels for Domain Adaptation of Relation Extraction,,0
HEADY: News headline abstraction through event pattern clustering,,0
Towards Robust Abstractive Multi-Document Summarization: A Caseframe Analysis of Centrality and Domain,,0
SPred: Large-scale Harvesting of Semantic Predicates,,0
Crowdsourcing Interaction Logs to Understand Text Reuse from the Web,,0
DErivBase: Inducing and Evaluating a Derivational Morphology Resource for German,,0
Cross-lingual Transfer of Semantic Role Labeling Models,,0
ImpAr: A Deterministic Algorithm for Implicit Semantic Role Labelling,,0
A Random Walk Approach to Selectional Preferences Based on Preference Ranking and Propagation,,0
Adaptive Parser-Centric Text Normalization,,0
Word Association Profiles and their Use for Automated Scoring of Essays,,0
Reconstructing an Indo-European Family Tree from Non-native English Texts,,0
Handling Ambiguities of Bilingual Predicate-Argument Structures for Statistical Machine Translation,,0
Online Relative Margin Maximization for Statistical Machine Translation,,0
Graph Propagation for Paraphrasing Out-of-Vocabulary Words in Statistical Machine Translation,,0
Learning to Extract International Relations from Political Context,,0
Resolving Entity Morphs in Censored Data,,0
Joint Word Alignment and Bilingual Named Entity Recognition Using Dual Decomposition,,0
Bilingually-Guided Monolingual Dependency Grammar Induction,,0
Transition-based Dependency Parsing with Selectional Branching,,0
Integrating Multiple Dependency Corpora for Inducing Wide-coverage Japanese CCG Resources,,0
The effect of non-tightness on Bayesian estimation of PCFGs,,0
Conditional Random Fields for Responsive Surface Realisation using Global Features,,0
Two-Neighbor Orientation Model with Cross-Boundary Global Contexts,,0
Cut the noise: Mutually reinforcing reordering and alignments for improved machine translation,,0
Domain-Independent Abstract Generation for Focused Meeting Summarization,,0
Fine-grained Semantic Typing of Emerging Entities,,0
Argument Inference from Relevant Event Mentions in Chinese Argument Extraction,,0
Text-Driven Toponym Resolution using Indirect Supervision,,0
Grammatical Error Correction Using Integer Linear Programming,,0
BRAINSUP: Brainstorming Support for Creative Sentence Generation,,0
SenseSpotting: Never let your parallel data tie you to an old domain,,0
Learning a Phrase-based Translation Model from Monolingual Data with Application to Domain Adaptation,,0
Models of Translation Competitions,,0
A Statistical NLG Framework for Aggregated Planning and Realization,,0
A Sentence Compression Based Framework to Query-Focused Multi-Document Summarization,,0
Vector Space Model for Adaptation in Statistical Machine Translation,,0
Dirt Cheap Web-Scale Parallel Text from the Common Crawl,,0
FrameNet on the Way to Babel: Creating a Bilingual FrameNet Using Wiktionary as Interlingual Connection,,0
Linking and Extending an Open Multilingual Wordnet,,0
"Align, Disambiguate and Walk: A Unified Approach for Measuring Semantic Similarity",,0
A Two Level Model for Context Sensitive Inference Rules,,0
Language Acquisition and Probabilistic Models: keeping it simple,,0
Identification of Speakers in Novels,,0
Entity Linking for Tweets,,0
From Natural Language Specifications to Program Input Parsers,,0
The mathematics of language learning,,0
